TIMESTAMP_1,Ta_1_1_1,RH_1_1_1,PPFD_1_1_1,Rn_1_1_1,SWout_1_1_1,LWout_1_1_1,Ts_3_1_1,Ts_3_2_1,SWC_3_1_1,SWC_3_2_1,SHF_1_1_1,SHF_1_1_2,SHF_2_1_1,SHF_2_1_2,P_1_1_1,Rg_1_1_1,LWin_1_1_1
yyyy-mm-dd HHMM,C,%,umol+1m-2s-1,W+1m-2,W+1m-2,W+1m-2,C,C,m3 m-3,m3 m-3,W+1m-2,W+1m-2,W+1m-2,W+1m-2,mm,W+1m-2,W+1m-2
2024-02-08 0700,8.397333333,80.22333333,2.71,-81.79456,0.7854805,351.7365,4.912169,4.1829,0.5534281,0.4203644,6.595914,6.228537,4.75361,4.555933,0,-3.555145,274.2825
2024-02-08 0730,8.244,80.91666667,41.58,-78.5453,1.143861,349.6599,4.891433,4.164747,0.5534519,0.4203679,6.181822,5.803161,4.387379,4.328762,0,-2.101204,274.3596
2024-02-08 0800,8.707666667,79.292,165.6466667,-55.58102,6.773593,349.3747,4.852463,4.131194,0.553459,0.4203666,5.765746,5.367152,4.040507,4.098224,0,25.7559,274.8114
2024-02-08 0830,9.323333333,76.66766667,345.4866667,-0.4910213,20.84865,353.7932,4.803388,4.079345,0.5534368,0.4203693,5.383694,5.032145,3.751959,3.870434,0,97.78019,276.3707
2024-02-08 0900,10.024,72.80433333,539.6,66.28735,37.02423,360.1066,4.837593,4.098275,0.5534123,0.4203623,5.287293,5.137881,3.650171,3.715755,0,184.9198,278.4984
2024-02-08 0930,10.90933333,67.18166667,708.4966667,137.9902,53.88573,367.5502,4.919885,4.185184,0.5533979,0.4203679,5.582789,5.783204,3.88037,3.740665,0,278.7503,280.6758
2024-02-08 1000,11.37433333,62.99333333,837.1766667,201.3817,67.44678,375.596,5.030406,4.265946,0.5533924,0.4203616,6.297863,6.912045,4.502347,4.039183,0,361.6346,282.7899
2024-02-08 1030,11.37233333,62.82933333,958.1566667,255.5309,77.36429,381.5794,5.2224,4.416602,0.5534257,0.4203581,7.423408,8.359517,5.457775,4.648973,0,429.4001,285.0745
2024-02-08 1100,10.29866667,67.81433333,529.71,274.3113,76.29584,385.9766,5.439707,4.592888,0.5535011,0.4203581,8.805281,9.92592,6.618934,5.51815,0,433.3937,303.19
2024-02-08 1130,10.12233333,65.92966667,516.1366667,165.4833,41.03522,377.7503,5.619118,4.721772,0.5536368,0.4203545,10.23832,11.76715,7.919181,6.601993,0,239.4027,344.8661
2024-02-08 1200,9.799666667,65.54266667,555.5633333,170.5453,42.31652,377.2916,5.631165,4.751287,0.5538599,0.4203538,11.01716,12.93808,9.106298,7.698554,0,243.9504,346.2031
2024-02-08 1230,9.118666667,62.46633333,372.6366667,172.1674,42.25953,376.1901,5.699087,4.854019,0.55411,0.4203637,11.34096,13.44586,9.943472,8.488283,0,247.0545,343.5625
2024-02-08 1300,7.294,73.61366667,205.26,108.6016,26.18243,369.7822,5.772968,4.961927,0.5543824,0.4203503,11.4683,13.6598,10.47055,9.032514,0,161.9947,342.5715
2024-02-08 1330,7.305333333,79.22466667,452.66,53.59371,13.47571,352.3528,5.906147,5.137599,0.5546358,0.4203545,11.17997,13.18809,10.5314,9.340539,0,80.47429,338.9479
2024-02-08 1400,8.461666667,70.54433333,774.1333333,145.7386,35.19699,357.5003,5.671156,4.947248,0.5548694,0.4203418,10.14973,11.56935,9.847159,9.176554,0,201.5973,336.8386
2024-02-08 1430,8.938333333,63.26266667,607.4066667,215.0902,61.75436,365.5531,5.576823,4.872205,0.5550475,0.4203531,9.391779,10.66772,9.203843,8.661837,0,330.7389,311.6588
2024-02-08 1500,9.842,57.25466667,512.6166667,250.3906,74.75408,376.9166,5.648945,4.94715,0.5551904,0.4203482,9.313386,10.86096,9.140762,8.409269,0,386.5625,315.4988
2024-02-08 1530,10.107,54.062,537.9266667,167.0031,59.54842,377.0445,5.828939,5.117389,0.5553001,0.4203461,9.667536,11.66167,9.377568,8.47198,0,307.4166,296.1795
2024-02-08 1600,10.11766667,51.206,394.79,156.0677,58.30489,374.9276,5.948238,5.239846,0.555424,0.4203397,10.23377,12.35063,9.841774,8.798235,0,288.9268,300.3735
2024-02-08 1630,10.215,50.26466667,314.0466667,133.9888,59.13012,377.0399,5.9079,5.21204,0.5555584,0.4203468,10.14137,11.94459,9.84177,8.959126,0,272.3336,297.8253
2024-02-08 1700,9.429666667,53.65566667,92.96666667,17.58311,33.0306,365.2166,6.010976,5.336053,0.5556983,0.4203369,9.89404,11.40359,9.694696,8.897802,0,139.627,276.2033
2024-02-08 1730,8.959666667,55.792,15.65,-49.47887,5.952367,353.7647,5.9585,5.330892,0.5558112,0.4203369,9.198802,10.22573,9.235168,8.682406,0,29.30894,280.9292
2024-02-08 1800,8.324666667,58.016,0.513333333,-23.70334,2.081331,354.4082,5.715993,5.135662,0.5558932,0.4203453,7.889676,8.328248,8.183036,8.071768,0,5.776766,327.0094
2024-02-08 1830,6.255333333,64.35466667,0.023333333,-50.48763,-0.4191524,339.9286,5.611974,5.061714,0.5559289,0.4203588,6.658103,6.758605,7.049152,7.183086,0,-3.417241,292.4391
2024-02-08 1900,5.420666667,67.89633333,0,-59.62232,0.3470984,321.7245,5.546981,5.05128,0.5559146,0.420351,5.417681,5.173495,5.991226,6.319977,0,-3.955154,266.4044
2024-02-08 1930,5.979333333,69.235,0,-46.55819,0.9658808,318.7672,5.276046,4.841552,0.5558224,0.4203524,3.428832,2.66875,4.337835,5.205956,0,-2.555294,275.7301
2024-02-08 2000,6.577333333,68.85066667,0,-14.20573,1.971187,331.4172,4.918655,4.514087,0.5556427,0.4203489,1.398196,0.2662249,2.428635,3.729518,0,0.5128244,318.6699
2024-02-08 2030,6.705666667,69.58466667,0,-18.27083,1.816316,341.9012,4.750651,4.327599,0.5553875,0.4203447,0.4267553,-0.7340785,1.203453,2.376479,0,0.02669339,325.42
2024-02-08 2100,6.857333333,68.43366667,0,-23.58695,0.002789092,340.821,4.750456,4.306053,0.5550927,0.4203503,0.3772561,-0.5428504,0.9277889,1.653502,0,-1.487858,318.7247
2024-02-08 2130,5.114666667,73.08866667,0,-38.27456,0.8572735,337.1461,4.79201,4.348111,0.5548162,0.4203623,0.5084572,-0.2407349,1.029611,1.444505,0,-1.835827,301.5646
2024-02-08 2200,4.122666667,76.796,0,-50.89764,0.2080066,318.7328,4.806302,4.383975,0.5545588,0.4203588,0.3924789,-0.3648033,0.9928266,1.350626,0,-3.375317,271.4185
2024-02-08 2230,3.672666667,77.99766667,0.003333333,-47.16465,1.367188,312.3051,4.657176,4.291743,0.5543332,0.4203693,-0.4460554,-1.557901,0.431611,1.063637,0,-2.273737,268.7814
2024-02-08 2300,1.920333333,83.12833333,0.023333333,-45.99753,0.188299,301.9186,4.477479,4.171069,0.5540909,0.4203687,-1.851163,-3.323162,-0.6805104,0.3506871,0,-3.337559,259.4469
2024-02-08 2330,1.953333333,80.38066667,0.003333333,-48.09162,1.953545,302.4429,4.248027,3.988075,0.5537948,0.4203658,-3.583712,-5.385725,-2.177581,-0.7298953,0,-1.273946,257.5787
2024-02-09 0000,1.7,80.73433333,0,-54.20299,0.4853039,305.4833,4.001094,3.773276,0.5534337,0.4203856,-5.032985,-7.104886,-3.616378,-1.96545,0,-3.117226,254.8829
2024-02-09 0030,0.997333333,82.53,0,-61.27333,0.8631263,309.2514,3.808346,3.58949,0.5530075,0.4203799,-5.965679,-8.143972,-4.66858,-3.016985,0,-3.159302,252.0005
2024-02-09 0100,0.119333333,84.54333333,0,-58.1117,0.551007,303.1843,3.736007,3.517222,0.552542,0.4203757,-6.255068,-8.404284,-5.248421,-3.724398,0,-3.384972,249.0086
2024-02-09 0130,0.367666667,83.66666667,0,-55.48721,1.351215,298.8207,3.62888,3.44048,0.5520804,0.420387,-6.529296,-8.755939,-5.609572,-4.157763,0,-2.578291,247.263
2024-02-09 0200,-0.556,84.60666667,0,-57.36505,2.030735,298.4516,3.482548,3.331514,0.5516198,0.4203884,-7.206907,-9.607871,-6.071096,-4.559563,0,-2.623914,245.7412
2024-02-09 0230,-0.526333333,85.06666667,0,-60.43826,1.691986,300.3843,3.339494,3.208229,0.5511722,0.4203905,-7.969844,-10.44356,-6.616141,-5.024804,0,-2.812433,244.4505
2024-02-09 0300,-0.914333333,86.47333333,0.003333333,-67.84113,1.440304,306.4912,3.181134,3.056759,0.5507191,0.4203968,-8.459341,-10.88835,-7.087535,-5.455865,0,-3.206839,243.2972
2024-02-09 0330,-1.284666667,87.26333333,0.003333333,-66.91299,1.085198,304.0063,3.143803,3.011446,0.5502622,0.4204011,-8.44882,-10.72327,-7.354661,-5.789929,0,-3.64153,241.82
2024-02-09 0400,-1.893,88.21333333,0.026666667,-60.69691,0.9910722,296.8191,3.12257,2.987708,0.5498134,0.4203947,-8.30547,-10.4796,-7.469632,-6.011918,0,-3.237391,240.3506
2024-02-09 0430,-1.644,87.32,0.006666667,-56.62278,0.9732881,292.0095,3.020594,2.911596,0.5494043,0.4203926,-8.475984,-10.74198,-7.624309,-6.18224,0,-2.990355,239.3504
2024-02-09 0500,-1.591333333,86.17666667,0.003333333,-58.59358,2.132,292.8042,2.907846,2.832623,0.5489914,0.4204011,-8.959971,-11.46216,-7.894265,-6.374102,0,-2.469364,238.812
2024-02-09 0530,-1.418,86.47,0.003333333,-58.1417,1.692408,293.0005,2.787709,2.734984,0.5485811,0.4203968,-9.507752,-12.17506,-8.22617,-6.609479,0,-2.686029,239.2373
2024-02-09 0600,-2.196333333,88.51,0,-54.49648,1.034312,289.4616,2.732725,2.699646,0.5481526,0.4204004,-9.818438,-12.51081,-8.491623,-6.856888,0,-2.965671,238.9651
2024-02-09 0630,-1.694,87.88,0.016666667,-48.33646,1.630603,285.0491,2.656089,2.643413,0.547718,0.4203884,-10.07625,-12.83723,-8.755344,-7.093597,0,-1.392681,239.736
2024-02-09 0700,-2.694666667,90.15666667,3.01,-49.05041,0.892369,285.5259,2.543124,2.547629,0.5472899,0.4203898,-10.35955,-13.23075,-9.055247,-7.338117,0,-2.887508,240.2554
2024-02-09 0730,-2.374,91.46333333,46.20333333,-45.23347,1.065865,282.7324,2.453922,2.480638,0.5468603,0.4203898,-10.64645,-13.61491,-9.369649,-7.599118,0,0.04423115,238.5205
2024-02-09 0800,-1.326,87.13,102.4933333,-18.54784,7.010677,289.9919,2.336314,2.375294,0.5464498,0.4203728,-10.9243,-13.95951,-9.667373,-7.860059,0,35.18369,243.2711
2024-02-09 0830,-1.190666667,87.72,225.1066667,-20.74903,8.5913,297.2016,2.221382,2.277308,0.5459937,0.420375,-11.16236,-14.18544,-9.931172,-8.107309,0,43.4508,241.5931
2024-02-09 0900,1.408333333,81.18233333,535.4566667,33.86024,22.62951,305.0122,2.14659,2.203449,0.5455701,0.4203595,-11.23418,-14.15615,-10.08874,-8.30879,0,121.7869,239.715
2024-02-09 0930,2.611,76.56466667,706.65,155.0431,51.61396,324.7573,2.060084,2.139487,0.5451688,0.4203644,-11.14283,-13.91578,-10.12654,-8.438637,0,288.3203,243.0941
2024-02-09 1000,3.636666667,71.022,860.08,205.4855,66.28972,337.6227,2.241666,2.306542,0.5447667,0.4203517,-10.81461,-13.09499,-10.04954,-8.488087,0,362.7346,246.6633
2024-02-09 1030,4.248666667,65.70166667,993.2,260.4789,79.55417,346.5485,2.529251,2.449409,0.5443907,0.4203482,-9.813548,-10.62983,-9.767599,-8.450058,0,437.3594,249.2222
2024-02-09 1100,4.702666667,63.62166667,1096.533333,305.8233,90.252,355.5018,2.805006,2.502156,0.5440897,0.4203298,-7.823625,-6.823576,-8.963573,-8.246144,0,500.384,251.1931
2024-02-09 1130,5.199333333,62.245,1171.566667,340.7664,97.62335,363.6022,3.158905,2.666358,0.5438613,0.4203073,-5.335993,-2.96591,-7.361081,-7.518151,0,549.0082,252.9837
2024-02-09 1200,5.359333333,62.496,1215.833333,364.5037,103.4839,369.7814,3.514686,2.91892,0.5437904,0.4202875,-2.543453,0.5964557,-5.194309,-5.993777,0,583.1171,254.652
2024-02-09 1230,5.624666667,61.38666667,1227.4,378.8091,107.0454,373.1053,3.88895,3.231701,0.5438432,0.4202755,0.23397,4.056785,-2.891737,-3.946093,0,603.2062,255.7536
2024-02-09 1300,5.815333333,60.85666667,1209.466667,378.404,108.5425,375.1927,4.24309,3.537771,0.5440535,0.4202389,2.828356,7.140421,-0.6862407,-1.779715,0,605.844,256.2952
2024-02-09 1330,6.176333333,60.19666667,1155.066667,367.0439,107.9031,378.6571,4.527732,3.781839,0.544375,0.4202198,5.065486,9.698215,1.352145,0.2425639,0,596.2614,257.3427
2024-02-09 1400,6.441666667,59.543,1069.3,343.7097,104.364,378.4997,4.749882,3.991108,0.5447934,0.4201874,6.973037,11.50237,3.178496,2.037567,0,568.6384,257.935
2024-02-09 1430,6.697333333,58.167,965.9,309.3053,98.41691,376.4127,4.952114,4.192801,0.5452941,0.4201585,8.46677,12.70338,4.745654,3.560752,0,525.4637,258.6712
2024-02-09 1500,6.669,59.198,801.0733333,253.1659,86.51543,373.3455,5.091519,4.356761,0.5458075,0.4201345,9.421041,12.9525,5.932776,4.739599,0,452.9047,260.122
2024-02-09 1530,6.405666667,59.645,630.9733333,166.4953,64.23189,364.2331,5.168119,4.47698,0.546329,0.4201021,9.903701,12.43092,6.746746,5.555585,0,331.0872,263.873
2024-02-09 1600,5.775333333,61.66966667,433.7433333,157.6714,67.3194,361.8498,5.085926,4.441398,0.546824,0.4200907,9.728871,11.25772,7.038006,5.953311,0,325.2331,261.6074
2024-02-09 1630,5.533,62.01633333,316.3833333,81.64913,49.26529,351.8765,4.990982,4.393269,0.5473167,0.4200421,9.034756,9.748588,6.846539,5.885914,0,225.7322,257.0587
2024-02-09 1700,4.547333333,65.824,140.4366667,27.83133,37.3991,344.5629,4.92801,4.383421,0.5477133,0.4200217,7.933971,7.874732,6.276746,5.513634,0,154.6972,255.0961
2024-02-09 1730,2.993333333,71.91566667,28.14,-30.65275,19.82919,334.0867,4.85082,4.363973,0.5480151,0.420011,6.534537,5.878599,5.322286,4.852816,0,70.76392,252.4992
2024-02-09 1800,1.711666667,76.636,1.063333333,-68.4444,3.918715,320.8298,4.692226,4.268422,0.5482522,0.4199645,4.955737,3.795682,4.098855,3.977755,0,9.581432,246.7227
2024-02-09 1830,1.327333333,78.679,0.003333333,-69.51291,0.7981806,307.8227,4.459707,4.096035,0.54837,0.4199525,3.14947,1.487094,2.565561,2.890606,0,-3.967606,243.0756
2024-02-09 1900,2.483666667,75.38666667,0,-59.88918,1.064795,297.2876,4.157763,3.864734,0.5483961,0.4199243,1.03066,-0.9929782,0.7895225,1.600767,0,-3.529877,241.9931
2024-02-09 1930,2.640666667,72.92766667,0,-22.52139,2.709769,316.5328,3.682946,3.437511,0.5482934,0.4199004,-1.289409,-3.469452,-1.122578,0.141056,0,0.9191431,295.802
2024-02-09 2000,2.425666667,73.715,0,-21.10011,0.4104406,325.4677,3.478326,3.235636,0.5481218,0.4198834,-2.6778,-4.683425,-2.515054,-1.25924,0,-0.8492566,305.6273
2024-02-09 2030,2.343333333,72.26966667,0.013333333,-27.26451,0.281347,324.5233,3.537138,3.276487,0.5478642,0.4198411,-2.849976,-4.67954,-2.906333,-2.041547,0,-1.273518,298.8137
2024-02-09 2100,2.363666667,71.62133333,0.003333333,-26.94303,0.4155443,324.0832,3.535286,3.271752,0.5476034,0.4198214,-2.806061,-4.612897,-2.974383,-2.323733,0,-1.147185,298.7029
2024-02-09 2130,2.417,72.04366667,0,-17.36924,0.3227345,325.1159,3.497067,3.240536,0.5473838,0.4198051,-2.867579,-4.720849,-3.089008,-2.475629,0,-0.7921122,308.8615
2024-02-09 2200,2.406333333,71.25533333,0.003333333,-13.13867,0.3338783,325.6656,3.479602,3.217094,0.5471715,0.4197551,-2.90418,-4.748941,-3.182755,-2.602335,0,-0.6017134,313.4625
2024-02-09 2230,2.331333333,72.67266667,0,-14.0561,0.2815239,325.734,3.468931,3.206251,0.5469891,0.419741,-2.863379,-4.639784,-3.170533,-2.665953,0,-0.6946756,312.6541
2024-02-09 2300,2.264333333,74.553,0.006666667,-13.15749,0.1690768,325.4959,3.454627,3.192963,0.5468003,0.4197219,-2.831224,-4.533475,-3.140676,-2.682662,0,-0.7753891,313.2829
2024-02-09 2330,2.314333333,74.679,0.006666667,-12.30853,0.2358373,325.2968,3.445352,3.182223,0.5466534,0.4197093,-2.815619,-4.442698,-3.120763,-2.69047,0,-0.6654025,313.8895
2024-02-10 0000,2.027666667,73.43366667,0.01,-12.86276,0.2115666,326.2372,3.417578,3.158291,0.5465121,0.4196903,-2.804152,-4.344811,-3.093569,-2.695354,0,-0.5963772,314.1823
2024-02-10 0030,1.812666667,74.893,0.003333333,-13.68656,0.05363939,324.9603,3.402596,3.149091,0.5463819,0.4196656,-2.8222,-4.316001,-3.098286,-2.702853,0,-0.7816753,312.1091
2024-02-10 0100,1.682666667,74.974,0,-13.43154,0.09463433,323.9839,3.379358,3.131695,0.5462453,0.4196437,-2.912794,-4.40305,-3.178802,-2.742412,0,-0.769421,311.4164
2024-02-10 0130,1.606333333,73.95966667,0.003333333,-13.04496,0.1074845,323.6257,3.350096,3.108081,0.5461074,0.4196197,-3.022346,-4.519495,-3.288385,-2.821227,0,-0.6958103,311.384
2024-02-10 0200,1.572333333,74.71866667,0,-12.82453,0.1483465,322.9731,3.315704,3.080892,0.5459709,0.4196014,-3.147447,-4.665321,-3.417367,-2.919788,0,-0.6931618,310.99
2024-02-10 0230,1.444666667,76.604,0,-12.47495,0.1963464,322.9085,3.286342,3.054946,0.5458328,0.4195859,-3.257977,-4.829101,-3.561925,-3.031454,0,-0.6311576,311.2611
2024-02-10 0300,1.188,75.352,0,-11.91892,0.127068,322.56,3.254523,3.032444,0.5457097,0.4195633,-3.333663,-4.959217,-3.675818,-3.133716,0,-0.6607532,311.4289
2024-02-10 0330,1.019666667,72.725,0,-12.75601,0.05622597,321.3787,3.233001,3.015318,0.5455607,0.4195316,-3.400679,-5.036712,-3.759526,-3.218198,0,-0.7504306,309.4293
2024-02-10 0400,0.837333333,74.40866667,0,-13.45197,0.111637,320.3748,3.195364,2.982826,0.5454274,0.4195083,-3.499646,-5.186325,-3.872654,-3.299624,0,-0.6871349,307.7216
2024-02-10 0430,0.692,74.497,0,-13.26462,0.1446811,319.6491,3.155624,2.948955,0.5452973,0.4194844,-3.688278,-5.460644,-4.073321,-3.424603,0,-0.7247221,307.2539
2024-02-10 0500,0.548,76.576,0,-14.83138,0.1532501,318.7973,3.117936,2.917027,0.5451577,0.4194681,-3.854491,-5.687646,-4.275569,-3.594257,0,-0.7870709,304.9062
2024-02-10 0530,0.298,76.807,0,-16.60236,0.2177749,317.9275,3.083162,2.88737,0.5450118,0.419452,-3.990085,-5.892644,-4.444042,-3.749091,0,-0.872236,302.4151
2024-02-10 0600,0.121333333,76.62233333,0,-19.61091,0.194999,316.4924,3.047307,2.857121,0.5448612,0.4194308,-4.104034,-6.070446,-4.589337,-3.88807,0,-1.036593,298.1131
2024-02-10 0630,-0.097666667,77.75666667,0,-17.04875,0.2780217,315.6444,3.003664,2.821976,0.5447146,0.4194124,-4.224466,-6.344511,-4.737677,-4.019615,0,-0.8804833,299.7542
2024-02-10 0700,-0.179666667,77.79966667,1.103333333,-17.0085,0.2618447,314.7902,2.961073,2.787428,0.5445626,0.4193878,-4.341382,-6.617122,-4.883671,-4.16127,0,-0.9155005,298.959
2024-02-10 0730,-0.115333333,76.931,16.40666667,-12.72616,0.4006952,314.7025,2.918056,2.751338,0.5444089,0.4193709,-4.441881,-6.834386,-5.015411,-4.294465,0,-0.1438733,302.5209
2024-02-10 0800,0.069666667,75.251,52.07,-6.90024,1.774134,315.7363,2.880229,2.717026,0.5442607,0.4193512,-4.503957,-6.937287,-5.104995,-4.406573,0,7.45674,303.1535
2024-02-10 0830,0.205666667,74.00733333,96.5,5.085613,4.66539,317.9773,2.843419,2.680948,0.5441047,0.4193413,-4.521327,-6.895801,-5.145731,-4.475929,0,23.97187,303.7564
2024-02-10 0900,0.421666667,72.932,152.2966667,20.24368,8.193161,320.3919,2.826278,2.662625,0.5439653,0.4193124,-4.464701,-6.734982,-5.122344,-4.494858,0,44.24644,304.5823
2024-02-10 0930,0.656333333,71.264,232.64,39.38528,12.92028,323.2424,2.832386,2.662333,0.5438211,0.4192877,-4.322341,-6.430415,-5.004055,-4.455804,0,70.56152,304.9864
2024-02-10 1000,1.031,68.88133333,339.1533333,63.3231,18.90488,326.9819,2.850857,2.674265,0.5436857,0.4192652,-4.032827,-5.943917,-4.732868,-4.327328,0,103.7062,305.5037
2024-02-10 1030,1.592666667,65.16866667,471.2133333,112.0423,31.33475,333.3397,2.889578,2.697738,0.5435762,0.4192441,-3.557175,-5.281604,-4.287211,-4.069618,0,171.405,305.3118
2024-02-10 1100,1.954333333,63.22666667,693.8866667,164.2553,44.12301,339.8692,2.976623,2.764757,0.5434991,0.4192251,-2.770935,-4.247965,-3.531077,-3.631459,0,242.9346,305.3128
2024-02-10 1130,2.531,60.00066667,742.8033333,184.4358,50.38477,345.5022,3.143412,2.911195,0.5434519,0.4191962,-1.583943,-2.768683,-2.346474,-2.895713,0,279.7896,300.5332
2024-02-10 1200,3.000666667,59.30633333,789.53,230.6377,62.92601,352.9304,3.339837,3.088254,0.5434755,0.4191729,-0.2289952,-1.097402,-0.9690872,-1.930918,0,350.223,296.2711
2024-02-10 1230,2.866,60.14266667,678.99,227.6318,66.00688,354.2294,3.594531,3.327502,0.5435676,0.4191412,1.242545,0.7708758,0.3272515,-0.8250253,0,367.7063,280.1617
2024-02-10 1300,2.920666667,59.31033333,900.2366667,227.6943,61.06545,354.4565,3.78476,3.495837,0.5437298,0.4191138,2.572817,2.455516,1.368721,0.2725273,0,341.3366,301.8797
2024-02-10 1330,3.282,57.53533333,866.1333333,295.9663,80.21053,358.7786,3.92705,3.620975,0.5439125,0.4190722,3.743328,3.832887,2.299907,1.277081,0,441.8386,293.1168
2024-02-10 1400,3.136,58.19066667,670.2533333,285.0649,80.02966,363.3648,4.100659,3.780102,0.5441512,0.4190475,4.790909,5.033896,3.174338,2.145962,0,436.8453,291.6141
2024-02-10 1430,2.767333333,60.60566667,437.6166667,223.8342,62.94452,358.2514,4.307293,3.971807,0.544416,0.4190052,5.906829,6.389441,4.129745,3.045979,0,346.2271,298.8031
2024-02-10 1500,2.303666667,62.33066667,347.9233333,128.2749,35.22375,346.6268,4.424498,4.094921,0.5447052,0.4189904,6.673903,6.87596,4.924428,3.854685,0,200.0543,310.0712
2024-02-10 1530,1.808,63.81966667,220.5166667,98.26511,27.74691,339.652,4.400298,4.111316,0.5450102,0.4189517,6.762405,6.267087,5.282569,4.339514,0,157.5582,308.1059
2024-02-10 1600,1.589666667,65.28166667,161.53,59.76409,18.76669,335.57,4.298432,4.056756,0.545276,0.4189376,6.103141,4.846796,4.917346,4.303503,0,107.5241,306.5767
2024-02-10 1630,1.460666667,66.15433333,121.4733333,37.82649,13.34274,332.1105,4.19498,3.980009,0.5455157,0.4188918,5.124374,3.365016,4.127659,3.851328,0,76.00626,307.2734
2024-02-10 1700,1.331333333,67.10566667,61.20666667,22.83745,10.30764,329.0373,4.094063,3.902391,0.5456908,0.4188509,4.126207,2.043597,3.221508,3.223053,0,56.98882,305.1936
2024-02-10 1730,1.129666667,68.55266667,18.17666667,2.712514,5.670392,325.4244,3.99661,3.824525,0.5457886,0.4188164,3.117125,0.7744961,2.2456,2.515954,0,29.25994,304.5474
2024-02-10 1800,0.913,69.70333333,0.563333333,-12.28528,1.939278,322.114,3.892031,3.73946,0.5458383,0.4187875,2.103887,-0.433059,1.284695,1.775114,0,8.243562,303.5244
2024-02-10 1830,0.821,70.81066667,0,-17.37057,0.3261276,320.1421,3.777253,3.638731,0.5458233,0.4187615,1.08867,-1.633822,0.3351812,1.010856,0,-0.6838866,303.7816
2024-02-10 1900,0.784,70.68166667,0,-17.89853,0.3030229,319.3271,3.663831,3.535891,0.5457586,0.4187376,0.1450815,-2.701726,-0.5929734,0.2387299,0,-0.9017151,302.6333
2024-02-10 1930,0.575666667,72.88033333,0,-18.05065,0.3541238,318.3087,3.571775,3.451529,0.5456653,0.4187194,-0.683155,-3.566959,-1.346446,-0.4871306,0,-0.9321511,301.5443
2024-02-10 2000,0.328333333,73.69833333,0,-18.07193,0.3858484,317.843,3.492139,3.37729,0.5455338,0.418689,-1.340694,-4.214139,-1.950069,-1.116161,0,-0.8866713,301.0435
2024-02-10 2030,0.181666667,74.613,0,-18.18965,0.3206466,317.0812,3.421154,3.31167,0.5453683,0.4186629,-1.866838,-4.711812,-2.444698,-1.640023,0,-0.9053851,300.1176
2024-02-10 2100,0.128333333,74.911,0,-17.23133,0.323234,316.5902,3.349919,3.2475,0.5452034,0.4186446,-2.328736,-5.140246,-2.866326,-2.083207,0,-0.8647507,300.5468
2024-02-10 2130,-0.018666667,75.53633333,0,-16.21756,0.2720388,316.2855,3.286858,3.188234,0.5450252,0.4186249,-2.740903,-5.483205,-3.197813,-2.469616,0,-0.8415331,301.1815
2024-02-10 2200,-0.206333333,74.362,0,-17.96947,0.2719035,315.3777,3.231464,3.137393,0.5448344,0.4185946,-3.079306,-5.736045,-3.441353,-2.797827,0,-0.9432291,298.6233
2024-02-10 2230,-0.415333333,73.672,0,-17.08602,0.2602123,314.4914,3.175152,3.089016,0.544654,0.4185749,-3.349579,-6.046093,-3.709053,-3.079015,0,-0.8721113,298.5377
2024-02-10 2300,-0.482666667,74.21233333,0,-15.09248,0.2135719,313.9799,3.111528,3.034665,0.5444813,0.4185524,-3.645261,-6.41363,-4.006899,-3.349094,0,-0.8503514,299.9514
2024-02-10 2330,-0.481666667,75.67266667,0,-13.37838,0.2810946,313.4184,3.061539,2.988051,0.5442789,0.4185221,-3.908424,-6.712664,-4.270211,-3.61501,0,-0.7270501,301.0481
2024-02-11 0000,-0.801666667,76.72966667,0,-13.22014,0.4409551,313.1252,3.017666,2.943826,0.5440961,0.4185058,-4.068548,-6.89471,-4.524966,-3.841929,0,-0.618016,300.9641
2024-02-11 0030,-1.556666667,80.17066667,0,-36.66566,0.2779707,304.954,3.001833,2.932177,0.5438952,0.4184861,-4.16152,-6.97331,-4.707926,-4.014611,0,-2.424591,270.9909
2024-02-11 0100,-2.136333333,83.21566667,0.01,-49.34579,1.072165,288.2538,2.975379,2.939819,0.5437014,0.418465,-4.500979,-7.330811,-4.947055,-4.163143,0,-3.148305,243.1285
2024-02-11 0130,-2.903666667,86.65666667,0.023333333,-45.6202,0.6525129,282.9452,2.79108,2.814488,0.543503,0.4184333,-5.694377,-8.757447,-5.762006,-4.577985,0,-1.597117,239.5746
2024-02-11 0200,-3.561,88.90666667,0,-40.84745,0.09876271,284.7596,2.571119,2.644029,0.543237,0.4184073,-7.120044,-10.46925,-6.882618,-5.286291,0,-1.265249,245.2761
2024-02-11 0230,-3.809666667,89.55,0,-36.54101,0.8437096,289.3786,2.387729,2.485471,0.5429111,0.4183876,-8.160464,-11.49198,-7.788222,-5.951643,0,-1.268243,254.9495
2024-02-11 0300,-3.625333333,89.98,0,-42.21227,0.4609095,289.6858,2.277555,2.389714,0.5425569,0.4183594,-8.800329,-11.96314,-8.370501,-6.500308,0,-2.095865,250.0303
2024-02-11 0330,-2.808666667,87.29666667,0,-48.64707,0.8104694,294.6459,2.155575,2.280658,0.5421699,0.4183327,-9.203304,-12.19921,-8.745759,-6.923318,0,-2.361615,249.1709
2024-02-11 0400,-2.581666667,87.36,0,-51.96366,0.6789603,293.4293,2.113266,2.23963,0.5417767,0.4183207,-9.374389,-12.20311,-8.975494,-7.238872,0,-2.707402,244.852
