Year	DoY	Hour	qcNEE	NEE	qcLE	LE	qcH	H	Rg	Tair	Tsoil	rH	VPD	qcTau	Ustar
-	-	-	-	umol+1s-1m-2	-	W+1m-2	-	W+1m-2	W+1m-2	C	C	%	Pa	-	m+1s-1
2024	56	3	0	0.4568212	1	0.2978432	0	-3.49687	-1.53525	1.38933	2.66729	51.2517	3.28443	1	0.0310775
2024	56	3.5	1	-9999	1	0.054055	1	-16.78673	-2.24527	-0.588333	2.56626	58.1543	2.44319	2	-9999
2024	56	4	1	0.254841	1	0.682266	1	6.92949	-2.24083	0.410333	2.48803	55.9303	2.76681	1	0.0401725
2024	56	4.5	1	0.4211672	1	0.814107	1	-1.11172	-1.83324	-1.798	2.38264	64.6347	1.88947	1	0.0645812
2024	56	5	2	-9999	2	-9999	2	-9999	-0.652165	-3.35667	2.26195	71.205	1.37037	2	-9999
2024	56	5.5	1	0.543236	1	-0.14094316	1	-5.860889	-0.343823	-3.23333	2.1574	70.5063	1.4166	1	0.0827555
2024	56	6	2	-9999	2	-9999	2	-9999	-1.91449	-2.46333	2.06409	67.0013	1.67839	1	0.160503
2024	56	6.5	2	-9999	2	-9999	2	-9999	-1.08159	-3.874	1.9972	73.669	1.2055	2	-9999
2024	56	7	2	-9999	2	-9999	2	-9999	-0.913874	-4.458	1.91066	75.8683	1.05733	2	-9999
2024	56	7.5	2	-9999	2	-9999	2	-9999	17.3638	-3.393	1.82834	76.126	1.1331	2	-9999
2024	56	8	2	-9999	2	-9999	2	-9999	80.5354	-0.189	1.69568	69.4133	1.83857	1	0.0842883
2024	56	8.5	2	-9999	2	-9999	2	-9999	167.395	3.18133	1.60942	57.969	3.21779	1	0.129545
2024	56	9	0	-0.697274	0	36.7762504	0	71.21178	263.974	6.10167	1.675	47.442	4.93549	0	0.136434
2024	56	9.5	0	0.1318	0	30.1326804	0	75.30099	355.079	7.689	1.85378	42.874	5.98228	0	0.150918
2024	56	10	0	0.6777161	0	41.865898	0	141.68167	439.883	9.89333	2.29273	38.761	7.44404	0	0.2386
2024	56	10.5	0	-0.372799	0	38.4946	0	200.65318	516.767	12.3013	2.74843	32.6153	9.61127	0	0.27886
2024	56	11	0	-0.184595	0	29.45125	0	154.89441	576.629	13.141	3.1254	31.5823	10.3108	0	0.25892
2024	56	11.5	0	-0.6567527	0	26.468325	0	167.31877	620.901	13.946	3.64166	30.592	11.023	0	0.306865
2024	56	12	0	-0.6114701	0	33.676735	0	206.73893	653.842	14.844	4.12724	28.1603	12.0915	0	0.324816
2024	56	12.5	0	-0.0975339	0	39.6954667	0	215.63074	671.247	15.8877	4.535	26.2853	13.2669	0	0.322045
2024	56	13	0	0.2509473	0	63.946921	0	300.923946	673.537	16.2577	4.90078	24.4377	13.9244	0	0.274347
2024	56	13.5	0	0.6409881	0	52.873356	0	246.556928	658.527	16.9813	5.32256	22.3047	14.9915	0	0.284605
2024	56	14	0	-0.1555451	0	59.1007481	0	249.563602	632.664	17.3783	5.73471	21.8727	15.4584	0	0.310494
2024	56	14.5	0	1.9010143	0	47.009125	0	224.239228	595.726	17.8313	6.11738	21.5043	15.9815	0	0.392607
2024	56	15	0	1.2718396	0	41.953246	0	188.327754	543.484	18.0333	6.35303	21.683	16.1491	0	0.353917
2024	56	15.5	0	1.07851978	0	34.510038	0	138.051143	474.869	18.1613	6.473	21.812	16.2527	0	0.333013
2024	56	16	0	1.24745915	0	31.0971438	0	112.2286505	395.373	18.089	6.44067	21.9737	16.1456	0	0.329633
2024	56	16.5	0	0.6891544	0	22.467705	0	67.298454	305.287	17.8177	6.43839	22.488	15.7677	0	0.247153
2024	56	17	0	0.925391	0	16.82092851	0	25.131586	213.268	17.1947	6.49113	23.392	14.9828	0	0.226806
2024	56	17.5	1	1.3614203	0	8.644569	1	-12.39191	119.148	15.6103	6.43098	26.1997	13.0486	0	0.156861
2024	56	18	1	1.645088	1	1.7883026	1	-19.08168	37.8573	14.0183	6.32026	29.1487	11.3052	1	0.0891878
2024	56	18.5	1	1.0934692	1	-0.971307	1	-14.99241	0.488784	9.28	6.11566	38.114	7.21892	1	0.0476895
2024	56	19	2	-9999	1	0.672172	1	-5.26557	-1.48835	7.97267	5.72571	43.1123	6.07362	1	0.0577917
2024	56	19.5	2	-9999	1	0.091523	1	3.265062	-0.707532	7.57767	5.30489	43.3057	5.89212	1	0.0144301
2024	56	20	1	-0.015144	1	0.6136394	1	5.664868	-1.2378	7.95567	4.93187	41.8147	6.20498	1	0.0353519
2024	56	20.5	1	0.083742	1	0.858809	1	3.84382	-1.6531	9.05433	4.63977	39.665	6.93172	1	0.0224114
2024	56	21	2	-9999	2	-9999	2	-9999	-1.80043	4.56033	4.41866	52.0357	4.04627	1	0.0951495
2024	56	21.5	2	-9999	2	-9999	2	-9999	-1.97545	3.90633	4.23556	55.975	3.54736	1	0.291154
2024	56	22	2	-9999	2	-9999	2	-9999	0.331776	3.92667	4.10212	55.9117	3.55755	1	0.182748
2024	56	22.5	2	-9999	2	-9999	2	-9999	-0.0881828	3.08967	3.93377	58.231	3.17704	1	0.066854
2024	56	23	2	-9999	2	-9999	2	-9999	-0.938637	2.454	3.79714	61.1833	2.82217	1	0.0437041
2024	56	23.5	2	-9999	2	-9999	2	-9999	-0.428922	1.32133	3.64991	64.1217	2.40553	1	0.163898
2024	57	0	2	-9999	2	-9999	2	-9999	-0.180069	0.714333	3.51879	66.1943	2.16958	1	0.0841204
2024	57	0.5	2	-9999	1	-0.806058	1	-5.8459	0.6392	1.51867	3.37988	65.1887	2.3673	1	0.118196
2024	57	1	2	-9999	2	-9999	2	-9999	0.183224	2.48433	3.24441	63.8643	2.63293	1	0.0670971
2024	57	1.5	2	-9999	1	-3.7753505	1	-12.366482	-0.300368	2.05167	3.14076	65.453	2.4407	1	0.119883
2024	57	2	0	1.128798	0	-0.24356722	0	-28.400011	-1.86025	1.32433	3.01752	68.9117	2.08482	0	0.10498
2024	57	2.5	0	0.7237302	1	-0.302933	0	-12.243643	-2.0693	1.67567	3.03119	68.1123	2.19303	0	0.0744861
2024	57	3	0	0.9539352	1	-0.096173	0	-8.840995	-1.97743	1.09433	3.00511	68.5787	2.07258	0	0.0538935
2024	57	3.5	0	0.9054816	1	-0.377588	0	-15.50682	-1.69687	0.876667	2.94107	68.3057	2.05805	1	0.0806248
2024	57	4	0	1.3297978	0	2.572131	0	-33.376878	-2.08853	1.25	2.85029	67.8023	2.14771	0	0.132191
2024	57	4.5	0	1.3479905	1	0.546228	0	-24.33159	-1.95274	2.248	2.82752	65.182	2.49456	1	0.112243
2024	57	5	0	0.668209	0	16.559821	0	-69.78414	-1.58493	2.40933	2.7257	62.563	2.71322	0	0.248516
2024	57	5.5	0	1.1120712	0	14.84415	0	-74.454355	-2.80966	2.332	2.73836	61.9613	2.74167	1	0.268719
2024	57	6	0	0.7588487	0	11.9230226	0	-60.171384	-3.16929	2.23533	2.83291	62.4433	2.68834	0	0.237934
2024	57	6.5	0	0.8193917	0	2.411326	0	-35.055823	-3.29274	1.63333	2.93236	65.85	2.3415	1	0.172915
2024	57	7	0	1.289775	0	3.405974	0	-44.78859	-2.28476	1.19233	2.90758	66.4913	2.22591	0	0.172581
2024	57	7.5	1	-9999	1	2.365389	1	-18.24137	22.0752	1.949	2.88485	66.5197	2.34805	2	-9999
2024	57	8	1	3.389303	1	7.59921	1	-14.99542	99.5417	4.19767	2.83084	62.0307	3.1227	1	0.200096
2024	57	8.5	0	0.549217	0	21.562567	0	23.53954	176	7.27733	2.73784	49.3263	5.15936	0	0.177896
2024	57	9	0	0.0889028	0	43.584779	0	69.81672	283.603	9.966	2.78483	42.399	7.036	0	0.304079
2024	57	9.5	0	-0.1077298	0	37.927651	0	69.06786	283.675	12.0037	3.00312	37.7113	8.71198	0	0.321701
2024	57	10	0	0.0206162	0	51.751738	0	125.95071	449.255	14.3267	3.27186	31.482	11.1535	0	0.312769
2024	57	10.5	0	-0.58883	0	69.209578	0	169.75072	504.631	16.367	3.59208	26.934	13.5586	0	0.438059
2024	57	11	0	-1.07612279	0	76.903694	0	215.78588	588.748	18.7937	3.97407	22.6807	16.7217	0	0.406504
2024	57	11.5	0	-1.3942292	0	72.145789	0	232.40702	640.47	21.3593	4.36805	17.9117	20.8078	0	0.370286
2024	57	12	0	-0.03628	0	87.372715	0	226.8163	673.96	23.2887	4.8136	15.2203	24.1655	0	0.471626
2024	57	12.5	0	0.0065068	0	93.04461	0	238.88894	689.471	25.0457	5.25981	11.9167	27.8969	0	0.482407
2024	57	13	0	3.04016	0	105.92658	0	223.13325	688.455	26.2433	5.67169	9.58733	30.7421	1	0.671714
2024	57	13.5	0	1.7650163	0	86.846822	0	265.550393	678.7	26.4643	6.09738	9.111	31.3095	0	0.795846
2024	57	14	2	-9999	2	-9999	2	-9999	651.415	26.7547	6.41282	8.72933	31.9829	2	-9999
2024	57	14.5	0	1.6487099	0	80.47184	0	201.270419	607.857	26.8333	6.62275	8.468	32.2232	0	0.805298
2024	57	15	2	-9999	2	-9999	2	-9999	554.942	26.5533	6.86261	8.61467	31.646	2	-9999
2024	57	15.5	0	1.9304425	0	75.045975	0	144.179779	486.519	26.2217	7.01254	8.50667	31.0698	0	0.808503
2024	57	16	2	-9999	2	-9999	2	-9999	404.988	25.896	7.05822	8.90567	30.3445	2	-9999
2024	57	16.5	0	1.98720038	0	53.67069015	0	34.309496	316.108	25.3877	7.13967	9.191	29.3513	0	0.695158
2024	57	17	0	2.155441	0	48.093978	0	-20.45778	221.677	24.4057	7.18053	10.4063	27.3114	0	0.67088
2024	57	17.5	0	3.2313892	0	46.258224	0	-94.46527	120.43	22.3673	7.17706	12.6843	23.5372	0	0.643517
2024	57	18	0	2.7908792	0	21.264287	0	-113.81882	33.2239	20.1423	7.18264	15.2963	19.9209	0	0.401053
2024	57	18.5	0	1.5377692	0	11.2687471	0	-104.12751	-1.20943	17.7267	7.05259	17.9413	16.5972	0	0.303308
2024	57	19	1	0.2097461	0	1.2122449	0	-22.15955	-4.50282	16.8567	6.94695	19.2123	15.4654	0	0.100964
2024	57	19.5	2	-9999	2	-9999	2	-9999	-2.81242	14.7907	6.68825	22.8863	12.9347	1	0.161326
2024	57	20	2	-9999	2	-9999	2	-9999	-2.3144	12.992	6.37538	26.5427	10.963	1	0.0851169
2024	57	20.5	2	-9999	2	-9999	2	-9999	-1.66557	13.8713	6.06946	25.254	11.8133	1	0.0658914
2024	57	21	2	-9999	2	-9999	2	-9999	-2.84344	12.0703	5.80091	28.6967	10.0167	1	0.0908622
2024	57	21.5	2	-9999	2	-9999	2	-9999	-2.59486	12.004	5.61163	29.9227	9.80155	1	0.083182
2024	57	22	0	1.3256516	0	0.99737416	0	-17.199468	-2.37561	12.0993	5.41144	29.7533	9.88715	0	0.0713161
2024	57	22.5	0	1.0144529	0	1.461096	0	-32.0093	-2.62556	11.2977	5.26146	30.7747	9.24068	0	0.105835
2024	57	23	0	1.266048	0	6.190299	0	-59.08952	-2.69889	10.458	5.12697	31.374	8.66308	0	0.165897
2024	57	23.5	0	0.749938	0	2.0484535	0	-38.113109	-3.64616	10.2403	5.04024	31.5187	8.52004	0	0.120158
2024	58	0	0	0.8870847	0	0.595229	0	-24.249673	-3.01238	9.92767	5.01943	31.4757	8.34882	0	0.0726293
2024	58	0.5	0	0.4610228	0	1.1874806	0	-21.8696928	-2.80848	9.91	4.90651	31.246	8.36689	0	0.0835543
2024	58	1	0	0.518973	0	4.3283567	0	-43.78757	-2.78524	9.34967	4.79259	32.0673	7.96153	0	0.134489
2024	58	1.5	0	0.5720727	0	3.371643	0	-39.42327	-3.34297	8.44	4.73005	33.8643	7.2888	0	0.129112
2024	58	2	0	1.011412	0	2.6058967	0	-40.384279	-3.00984	8.023	4.6913	35.1033	6.95247	0	0.118617
2024	58	2.5	2	-9999	2	-9999	2	-9999	-3.09469	5.461	4.66997	42.437	5.17076	1	0.19774
2024	58	3	2	-9999	2	-9999	2	-9999	-2.2361	4.76933	4.5983	44.5393	4.74754	1	0.0805747
2024	58	3.5	2	-9999	2	-9999	2	-9999	0.0151756	4.08567	4.40615	47.171	4.31077	1	0.0650634
2024	58	4	2	-9999	2	-9999	2	-9999	-0.415721	3.885	4.23019	47.903	4.19148	1	0.0447707
2024	58	4.5	2	-9999	1	1.1290153	1	14.34531	-1.55385	1.90567	4.09377	54.7173	3.16595	1	0.0724309
2024	58	5	2	-9999	2	-9999	2	-9999	-0.145944	2.79367	3.94417	51.4453	3.61646	1	0.102037
2024	58	5.5	1	0.897477	1	0.9667363	1	-9.56989	-1.397	1.66133	3.8251	55.927	3.02794	1	0.124438
2024	58	6	2	-9999	2	-9999	2	-9999	0.388808	0.267	3.69796	61.6243	2.38444	1	0.211177
2024	58	6.5	2	-9999	1	-0.1244906	1	-3.256836	0.0513938	0.174333	3.57083	61.594	2.37034	1	0.0597979
2024	58	7	2	-9999	2	-9999	2	-9999	1.33387	0.394	3.462	63.6257	2.28098	1	0.0599835
2024	58	7.5	0	1.358748	0	12.88957	0	-41.20195	22.6556	5.18833	3.22114	60.1857	3.50925	0	0.177813
2024	58	8	2	-9999	2	-9999	1	-47.92254	90.1407	6.429	3.14754	65.567	3.30734	1	0.440996
2024	58	8.5	2	-9999	0	19.6196571	0	17.24739	181.596	5.541	3.29579	69.369	2.76685	0	0.642617
2024	58	9	0	1.542045	0	17.118902	0	96.40666	276.303	4.83667	3.62333	71.3437	2.4646	0	0.75182
2024	58	9.5	2	-9999	2	-9999	2	-9999	294.884	3.90167	3.81872	71.5677	2.29021	2	-9999
2024	58	10	2	-9999	2	-9999	2	-9999	248.982	3.732	3.98325	64.8857	2.79486	2	-9999
2024	58	10.5	2	-9999	2	-9999	2	-9999	506.86	3.62067	4.09364	60.4097	3.12649	2	-9999
2024	58	11	2	-9999	2	-9999	2	-9999	579.57	2.89567	4.28416	58.5507	3.10967	2	-9999
2024	58	11.5	0	0.2131676	0	38.905816	0	352.775978	596.308	2.47167	4.43787	56.455	3.16993	0	0.749196
2024	58	12	2	-9999	2	-9999	2	-9999	667.48	2.394	4.55633	53.8983	3.33753	2	-9999
2024	58	12.5	2	-9999	2	-9999	2	-9999	698.237	1.78433	4.63668	52.9217	3.26304	2	-9999
2024	58	13	2	-9999	2	-9999	2	-9999	716.12	0.832667	4.7171	52.4507	3.07781	2	-9999
2024	58	13.5	2	-9999	2	-9999	2	-9999	630.249	-0.193	4.80343	52.6953	2.84266	2	-9999
2024	58	14	2	-9999	2	-9999	2	-9999	515.903	-0.954333	4.79971	53.005	2.67139	2	-9999
2024	58	14.5	2	-9999	2	-9999	2	-9999	472.278	-1.75433	4.63975	53.52	2.4913	2	-9999
2024	58	15	2	-9999	2	-9999	2	-9999	352.355	-1.98367	4.4981	51.535	2.55411	2	-9999
2024	58	15.5	2	-9999	2	-9999	2	-9999	362.396	-2.42267	4.35846	51.6413	2.46706	2	-9999
2024	58	16	0	1.3390576	0	17.287101	0	185.19814	288.143	-3.564	4.2523	53.6593	2.17145	0	0.775456
2024	58	16.5	2	-9999	2	-9999	2	-9999	147.712	-3.955	4.1717	54.121	2.08773	2	-9999
2024	58	17	-9999	-9999	-9999	-9999	-9999	-9999	218.492	-5.807	3.96273	56.8087	-9999	-9999	-9999
2024	58	17.5	-9999	-9999	-9999	-9999	-9999	-9999	57.7636	-7.13633	3.8783	59.2803	-9999	-9999	-9999
2024	58	18	-9999	-9999	-9999	-9999	-9999	-9999	18.3573	-8.323	3.63102	71.793	-9999	-9999	-9999
2024	58	18.5	-9999	-9999	-9999	-9999	-9999	-9999	1.81587	-8.831	3.38592	74.7667	-9999	-9999	-9999
2024	58	19	-9999	-9999	-9999	-9999	-9999	-9999	-0.255269	-8.668	3.13424	74.0103	-9999	-9999	-9999
2024	58	19.5	-9999	-9999	-9999	-9999	-9999	-9999	-0.219207	-8.529	2.90766	69.2223	-9999	-9999	-9999
2024	58	20	-9999	-9999	-9999	-9999	-9999	-9999	-0.16417	-8.75267	2.72643	67.3293	-9999	-9999	-9999
2024	58	20.5	-9999	-9999	-9999	-9999	-9999	-9999	-0.487585	-8.80233	2.59301	66.651	-9999	-9999	-9999
2024	58	21	-9999	-9999	-9999	-9999	-9999	-9999	-0.544095	-8.803	2.44357	64.8413	-9999	-9999	-9999
2024	58	21.5	-9999	-9999	-9999	-9999	-9999	-9999	-0.614802	-8.781	2.31346	64.499	-9999	-9999	-9999
2024	58	22	-9999	-9999	-9999	-9999	-9999	-9999	-0.706741	-9.00367	2.18791	63.547	-9999	-9999	-9999
2024	58	22.5	-9999	-9999	-9999	-9999	-9999	-9999	-1.29765	-9.249	2.09513	64.3057	-9999	-9999	-9999
2024	58	23	0	1.26808	0	12.885	0	-12.4427	-1.67213	-9.47433	1.98942	64.9123	1.04472	0	0.784998
2024	58	23.5	0	1.03678894	0	10.790198	0	-21.774821	-2.13806	-9.649	1.89456	66.696	0.978067	0	0.695103
2024	59	0	0	1.0418335	0	9.846102	0	-32.382905	-2.41435	-10.1643	1.79459	66.2637	0.95126	0	0.702323
2024	59	0.5	0	0.9021451	0	8.04969	0	-42.377902	-2.987	-10.7643	1.7217	66.8953	0.890058	0	0.652833
2024	59	1	0	0.9315779	0	6.6197432	0	-41.642357	-3.29737	-11.207	1.63738	68.7277	0.811651	0	0.566966
2024	59	1.5	0	1.0405955	0	7.4742291	0	-44.426057	-3.32053	-11.4977	1.54537	69.3123	0.778183	0	0.579446
2024	59	2	0	0.874291465	0	5.9338287	0	-43.365855	-3.25802	-11.799	1.46043	70.498	0.730266	0	0.518594
2024	59	2.5	0	0.87279682	0	6.7190174	0	-41.095126	-3.30903	-12.0827	1.38393	70.6107	0.711084	0	0.55603
2024	59	3	0	0.92821904	0	6.5505541	0	-40.002509	-3.3738	-12.3503	1.31528	71.229	0.681278	0	0.523088
2024	59	3.5	0	0.6986375	0	4.325126	0	-42.029633	-3.64333	-12.483	1.25558	70.8467	0.682982	0	0.441249
2024	59	4	0	0.97345982	0	6.1490791	0	-45.107617	-3.60354	-12.7553	1.18279	71.743	0.647573	0	0.456956
2024	59	4.5	0	0.76230164	0	5.2351864	0	-44.043561	-3.68866	-12.913	1.12369	72.0553	0.632292	0	0.433308
2024	59	5	0	0.7703075	0	4.1506278	0	-39.754869	-3.77076	-13.081	1.06609	72.2397	0.619623	0	0.391621
2024	59	5.5	0	0.77759126	0	5.2200756	0	-43.982587	-3.6691	-13.338	1.01112	72.372	0.603929	0	0.419871
2024	59	6	0	0.6499452	0	3.8318206	0	-41.189613	-3.83589	-13.7713	0.96413	73.8903	0.550941	0	0.372308
2024	59	6.5	0	1.0853583	0	2.4141613	0	-39.494025	-4.01168	-14.2153	0.91821	74.6987	0.514846	0	0.298254
2024	59	7	0	0.9441599	0	1.47228178	0	-31.019208	-2.89657	-14.467	0.872097	76.5	0.46842	1	0.229557
2024	59	7.5	0	1.514866	0	2.591758	0	-19.83639	26.8035	-12.9537	0.81276	73.429	0.599232	0	0.23104
2024	59	8	2	-9999	0	6.280754	1	6.50724	106.135	-11.7733	0.737197	68.4713	0.782041	0	0.234823
2024	59	8.5	0	1.2094373	0	14.722013	0	72.3619	205.431	-10.93	0.655284	62.1897	1.00326	0	0.338643
2024	59	9	0	1.590095034	0	24.7929521	0	131.71041	306.971	-9.98633	0.617259	56.5493	1.24254	0	0.463505
2024	59	9.5	0	1.53418976	0	22.9180014	0	176.07125	402.017	-9.094	0.631884	51.823	1.47794	0	0.394459
2024	59	10	0	1.36779375	0	23.7371684	0	216.50714	487.78	-8.03533	0.754317	47.1637	1.76051	0	0.367389
2024	59	10.5	0	1.0314498	0	25.457074	0	273.43203	562.929	-7.036	0.844114	42.8967	2.05565	0	0.327591
2024	59	11	0	1.0385816	0	26.0070204	0	261.58244	626.853	-6.01567	0.937303	39.8947	2.3399	0	0.290642
2024	59	11.5	0	0.405592	0	25.8220414	0	333.76807	675.404	-5.161	0.989407	37.0863	2.61386	0	0.257718
2024	59	12	0	0.08764796	0	27.2157488	0	330.29299	709.276	-4.009	1.09305	34.548	2.96634	0	0.265098
2024	59	12.5	0	-0.07694289	0	26.282159	0	310.26036	726.975	-2.78333	1.25758	32.4147	3.35683	1	0.326869
2024	59	13	0	-0.3111211	0	28.4182282	0	341.74917	729.025	-1.71	1.4277	29.6977	3.78049	1	0.340868
2024	59	13.5	0	-0.6396871	0	30.29894056	0	346.69291	716.496	-0.776667	1.59343	27.766	4.15981	0	0.365342
2024	59	14	0	-0.8331408	0	31.351266	0	349.049395	688.399	-0.142333	1.89832	26.8413	4.41253	1	0.364768
2024	59	14.5	0	-1.53506408	0	33.4713	0	326.34095	646.138	0.799333	2.14398	26.376	4.75414	0	0.392405
2024	59	15	0	-0.3982384	0	28.883749	0	279.455588	590.045	1.21733	2.36926	26.908	4.86409	0	0.405953
2024	59	15.5	0	-0.7701527	0	21.684975	0	220.68904	519.742	2.04733	2.56813	26.656	5.18005	0	0.443873
2024	59	16	0	0.0370347	0	20.4625619	0	168.471857	435.686	2.379	2.58232	26.62	5.30668	0	0.374101
2024	59	16.5	0	-0.09771771	0	19.336403	0	134.497706	343.239	2.65833	2.65662	27.0283	5.38309	0	0.401207
2024	59	17	0	0.65809109	0	15.213176	0	70.302739	244.186	2.8	2.67825	28.3253	5.34089	0	0.375606
2024	59	17.5	0	1.0493591	0	9.067859	0	8.029911	143.984	2.37	2.66182	30.168	5.04686	0	0.345173
2024	59	18	0	1.4626695	0	5.7180657	0	-37.92817	55.7083	0.259333	2.61316	34.8697	4.04457	0	0.298918
2024	59	18.5	0	0.5750616	1	-0.1669318	0	-27.04312	3.4474	-1.77	2.59023	38.934	3.26932	0	0.11711
2024	59	19	0	0.6995661	0	0.1433432	0	-24.92443	-3.58889	-2.95567	2.43431	42.7023	2.8096	0	0.0924074
2024	59	19.5	0	0.9028427	0	0.546438038	0	-32.66949	-3.48505	-3.861	2.14991	45.704	2.48823	0	0.116455
2024	59	20	0	0.7729982	0	1.4356046	0	-38.558611	-3.24731	-4.177	1.92673	47.5537	2.34709	0	0.157321
2024	59	20.5	0	0.76000465	0	1.707942	0	-35.390083	-3.16825	-4.44233	1.79002	49.739	2.20479	0	0.149485
2024	59	21	0	0.9070515	0	2.0192025	0	-41.047076	-3.28354	-5.011	1.69088	52.4427	1.99844	0	0.161751
2024	59	21.5	0	0.8409801	0	1.715151	0	-36.5308772	-2.96437	-5.038	1.60066	55.1747	1.87979	0	0.147289
2024	59	22	0	0.8815128	1	0.76301	0	-30.172875	-3.03502	-4.49567	1.52449	55.6117	1.93936	0	0.158411
2024	59	22.5	0	0.8302229	0	2.912415	0	-39.69745	-3.01863	-3.655	1.44954	53.7093	2.15438	0	0.208642
2024	59	23	0	0.7487133	0	3.202677	0	-38.85006	-2.76347	-2.83367	1.39096	51.8777	2.38121	0	0.210843
2024	59	23.5	0	0.7469443	0	3.6809599	0	-46.098965	-3.20022	-3.11033	1.33949	53.102	2.27331	0	0.236786
2024	60	0	0	0.788838	0	3.190742	0	-45.060673	-3.15893	-3.30533	1.31118	54.5713	2.17028	0	0.216993
2024	60	0.5	0	0.7780139	0	3.136913	0	-44.651268	-2.83334	-3.33033	1.26719	55.6297	2.11576	0	0.220894
2024	60	1	0	0.7672489	0	3.4521586	0	-46.085674	-2.86893	-3.43067	1.23021	56.546	2.05659	0	0.231226
2024	60	1.5	0	0.767916	0	3.6160997	0	-46.68796	-2.97299	-4.14533	1.19448	59.3233	1.82471	0	0.23527
2024	60	2	0	0.8659553	0	2.391721	0	-42.00835	-3.1216	-5.275	1.16838	63.3507	1.50955	0	0.207625
2024	60	2.5	0	0.7457572	0	1.5136097	0	-38.02144	-2.81461	-5.98067	1.1415	66.125	1.32228	0	0.176914
2024	60	3	0	0.785059	0	1.1594929	0	-34.54989	-2.89058	-6.681	1.10539	69.0523	1.14493	0	0.163386
2024	60	3.5	0	0.9154918	0	0.894551	0	-30.24518	-2.59677	-5.82367	1.06715	67.7413	1.27437	0	0.139725
2024	60	4	0	1.114589	0	1.635752	0	-35.041718	-2.80041	-5.14367	1.02465	66.8547	1.37889	0	0.172867
2024	60	4.5	0	0.9937258	0	1.048307	0	-34.71168	-2.44472	-4.03267	0.980418	64.862	1.58966	0	0.158771
2024	60	5	0	0.5509424	0	0.9046727	0	-29.41979	-2.28534	-3.294	0.95056	61.559	1.83801	0	0.134102
2024	60	5.5	0	0.8745409	0	1.776144	0	-35.80792	-2.38384	-2.23467	0.943856	59.0847	2.1166	0	0.136286
2024	60	6	0	0.6404915	0	6.0726574	0	-49.28599	-2.65916	-1.539	0.882774	56.386	2.37505	0	0.221039
2024	60	6.5	0	0.8683481	0	3.9941964	0	-50.828276	-3.24688	-0.859667	0.911172	53.858	2.64114	0	0.197792
2024	60	7	0	0.6812289	0	8.5030761	0	-63.83499	-1.60531	-0.0883333	0.906623	50.774	2.98072	1	0.345301
2024	60	7.5	0	1.4679885	0	10.8169853	0	-53.74737	21.8835	1.17867	0.88387	46.21	3.56964	0	0.38971
2024	60	8	0	1.309220531	0	14.10310525	0	-24.14162	99.5746	2.67	0.879789	41.561	4.3146	0	0.40726
2024	60	8.5	0	1.180251	0	18.6090816	0	24.53656	195.308	4.41667	0.93431	36.338	5.31677	0	0.388451
2024	60	9	0	0.9482337	0	24.453586	0	72.88307	293.521	6.371	0.972637	30.259	6.67199	0	0.439271
2024	60	9.5	0	0.7936494	0	26.966332	0	110.44534	387.812	8.20567	1.12287	25.1567	8.11829	0	0.481947
2024	60	10	0	0.7341999	0	33.718798	0	171.67902	477.197	9.595	1.40994	20.6427	9.45522	0	0.623997
2024	60	10.5	0	0.6280009	0	44.08649	0	222.634	553.328	10.8273	1.72825	18.192	10.5844	0	0.76149
2024	60	11	0	0.5048274	0	41.487106	0	237.07673	615.764	12.2087	2.03169	16.5353	11.8324	0	0.716197
2024	60	11.5	2	-9999	2	-9999	2	-9999	659.327	13.669	2.37963	13.1397	13.5486	2	-9999
2024	60	12	0	0.609289	0	52.412509	0	318.25521	707.162	14.5307	2.70991	11.404	14.6133	0	0.781529
2024	60	12.5	2	-9999	2	-9999	2	-9999	732.474	15.0117	3.09552	11.111	15.1236	2	-9999
2024	60	13	0	0.5417663	0	59.079536	0	345.597504	736.325	15.4443	3.41782	11.4553	15.4898	0	0.811134
2024	60	13.5	0	0.7332296	0	44.519552	0	331.041314	722.784	15.2903	3.73651	13.2893	15.0197	0	0.816173
2024	60	14	2	-9999	2	-9999	2	-9999	693.109	15.093	4.05636	14.2093	14.6731	2	-9999
2024	60	14.5	0	0.6969921	0	51.67076	0	280.365109	649.135	15.008	4.26218	14.716	14.5068	0	0.819633
2024	60	15	2	-9999	2	-9999	2	-9999	590.856	15.1243	4.4505	14.178	14.708	2	-9999
2024	60	15.5	0	0.8784256	0	50.0802144	0	226.323903	520.858	15.0383	4.5513	14.304	14.6054	0	0.833156
2024	60	16	2	-9999	2	-9999	2	-9999	438.987	14.65	4.58505	14.662	14.1849	2	-9999
2024	60	16.5	0	1.10495203	0	36.2877916	0	96.28644	345.682	14.2323	4.63702	14.8027	13.7841	0	0.803748
2024	60	17	0	1.17328173	0	28.7074682	0	34.095317	246.944	13.717	4.63955	15.2223	13.2651	0	0.729656
2024	60	17.5	0	1.3335057	0	25.3853907	0	-25.07845	147.161	12.4137	4.61294	16.7597	11.9608	0	0.672055
2024	60	18	1	1.384829	0	20.386692	0	-66.02009	54.5903	10.7507	4.57386	19.6557	10.3422	0	0.641354
2024	60	18.5	0	0.81275847	0	9.896682	0	-81.61954	3.91878	9.45667	4.46948	22.073	9.19884	0	0.526681
2024	60	19	0	0.911398	0	8.277642	0	-83.0202	-4.74604	7.36267	4.32036	24.701	7.7115	0	0.406651
