"Intervals","days","Tair_mean","Tsoil_mean","RH_mean","VPD_mean","GR_mean","Rn_mean","PAR_mean","SWC_mean","H_f_mean","H_fqc_mean","LE_f_mean","LE_fqc_mean","ET_f_mean","ET_fqc_mean","NEE_uStar_f_mean","NEE_uStar_fqc_mean","GPP_uStar_f_mean","GPP_DT_uStar_mean","Reco_uStar_mean","Reco_DT_uStar_mean","H_fsd_mean","LE_fsd_mean","NEE_uStar_fsd_mean","Rg_fsd_mean","Tair_fsd_mean","Tsoil_fsd_mean","VPD_fsd_mean","ET_fsd_mean","Reco_DT_uStar_SD_mean","GPP_DT_uStar_SD_mean","P_sum","GR_sum","Rn_sum","PAR_sum","H_f_sum","LE_f_sum","ET_f_sum","NEP_uStar_f_sum","GPP_uStar_f_sum","GPP_DT_uStar_sum","Reco_uStar_sum","Reco_DT_uStar_sum","H_fsd_sum","LE_fsd_sum","NEP_uStar_fsd_sum","Rg_fsd_sum","Tair_fsd_sum","Tsoil_fsd_sum","VPD_fsd_sum","ET_fsd_sum","Reco_DT_uStar_SD_sum","GPP_DT_uStar_SD_sum","bowen_ratio_f","evaporative_fraction","closure_fraction","CUP","GSL","H_orig","LE_orig","NEE_uStar_orig"
"-","-","C","C","%","Pa","W+1m-2","W+1m-2","umol+1m-2s-1","m3 m-3","W+1m-2","-","W+1m-2","-","mm hour-1","-","umol+1s-1m-2","-","umol+1s-1m-2","umol+1s-1m-2","umol+1s-1m-2","umol+1s-1m-2","W+1m-2","W+1m-2","umol+1s-1m-2","-","C","C","hPa","mm hour-1","umol+1s-1m-2","umol+1s-1m-2","mm day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","mm day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","g(C) m-2 day-1","MJ m-2 day-1","C day-1","C day-1","hPa day-1","mm day-1","g(C) m-2 day-1","g(C) m-2 day-1","-","-","-","days day-1","days day-1","%","%","%"
"2024-03-14",1,8.98131,7.75165,84.8063,1.74392,45.1953,23.3207,106.704,0.448369,-15.3444,0.145833,33.6326,0.375,2711.12,0.375,1.96406,0.4375,-0.0785769,0.498603,1.88548,2.48313,9.19407,11.4614,0.372059,7.16332,7.35659,1.13685,2.21865,923.908,0.0746382,0.0335638,8.636,3.90487,2.01491,2.01733,-1.32575,2.90585,65066.8,-2.03634,-0.0814685,0.516952,1.95487,2.57451,0.794368,0.990268,0.38575,0.618911,353.116,54.5689,106.495,22173.8,0.0773849,0.034799,-0.456236,1.83903,0.784203,0,1,85.4,62.5,56.2
"2024-03-15",1,7.09301,7.33809,68.282,3.75435,234.474,101.859,479.263,0.45057,54.1573,0.0416667,37.3079,0.125,3010.74,0.125,0.837906,0.104167,1.00269,1.56015,1.84059,2.54819,11.7462,8.86814,0.315421,12.1151,7.523,1.34088,2.71463,715.648,0.0661047,0.102335,0,20.2586,8.80059,9.06091,4.67919,3.2234,72257.8,-0.868741,1.03959,1.61756,1.90833,2.64196,1.01487,0.766208,0.327028,1.04674,361.104,64.3622,130.302,17175.6,0.0685373,0.106101,1.45163,0.407892,0.897961,0,1,95.8,87.5,89.6
"2024-03-16",1,7.46394,7.06788,50.8294,5.74281,239.677,100.187,489.723,0.449013,55.2836,0,48.0932,0,3885.27,0,0.421942,0.0833333,1.38746,1.55436,1.8094,2.61316,9.92083,8.5549,0.31435,12.3245,7.43211,1.40982,2.68642,690.503,0.0760724,0.118541,0,20.7081,8.6562,9.25866,4.7765,4.15525,93246.4,-0.437469,1.43852,1.61156,1.87598,2.70933,0.857159,0.739144,0.325918,1.06484,356.741,67.6712,128.948,16572.1,0.0788719,0.122903,1.14951,0.465222,1.03183,0,1,100,100,91.7
"2024-03-17",1,-1.14801,5.00784,54.2762,2.70936,230.838,96.8418,453.869,0.444542,88.5608,0.0208333,28.8225,0.0625,2305.04,0.0625,0.115235,0.166667,1.32021,1.45005,1.43545,1.90282,14.0223,5.35401,0.309765,12.4271,7.42171,0.819276,2.73297,427.908,0.0794677,0.0540713,0,19.9444,8.36713,8.58081,7.65165,2.49027,55321,-0.119476,1.3688,1.50341,1.48827,1.97285,1.21153,0.462587,0.321164,1.0737,356.242,39.3252,131.183,10269.8,0.0823921,0.0560611,3.07262,0.245542,1.21211,0,0,97.9,93.8,83.3
"2024-03-18",1,-1.65651,3.7364,47.5477,3.29559,250.583,114.32,501.089,0.439411,94.5393,0.0208333,24.8054,0,1984.81,0,0.262605,0.166667,0.94903,1.34346,1.21164,1.38425,11.944,6.16597,0.295618,12.9554,6.96525,0.854358,2.40468,493.506,0.0721898,0.0532827,0,21.6503,9.87723,9.47353,8.16819,2.14319,47635.4,-0.272269,0.983955,1.39289,1.25622,1.43519,1.03196,0.53274,0.306496,1.11935,334.332,41.0092,115.424,11844.1,0.0748464,0.0552435,3.81123,0.207847,1.04395,0,0,97.9,100,83.3
"2024-03-19",1,9.25564,5.10846,38.6642,8.57061,245.07,112.259,498.464,0.438727,67.5583,0.166667,37.2195,0.125,3018.32,0.125,0.277926,0.333333,1.13643,1.2672,1.41436,1.53461,9.52593,7.35866,0.238557,12.3963,6.57519,1.11004,2.08288,594.905,0.0705789,0.0664441,0,21.174,9.69915,9.42391,5.83703,3.21576,72439.7,-0.288154,1.17825,1.31384,1.46641,1.59108,0.823041,0.635788,0.247336,1.07104,315.609,53.2821,99.9783,14277.7,0.0731762,0.0688893,1.81513,0.355223,0.93336,0,1,83.3,87.5,68.8
"2024-03-20",1,3.27567,5.11486,38.2924,4.93233,243.749,117.319,497.984,0.437948,68.7818,0.0625,24.6307,0.0625,1976.52,0.0625,0.0970886,0.1875,1.27561,1.30535,1.3727,1.43767,13.7394,5.4104,0.302137,12.6759,6.49556,1.00931,1.94321,433.807,0.0633533,0.0578745,0,21.0599,10.1364,9.41483,5.94275,2.12809,47436.5,-0.100661,1.32255,1.35339,1.42321,1.49058,1.18709,0.467458,0.313256,1.0952,311.787,48.4468,93.2739,10411.4,0.0656847,0.0600043,2.79253,0.263677,0.796225,0,0,93.8,93.8,81.2
"2024-03-21",1,5.08822,4.90467,33.7687,6.31475,218.509,106.766,446.954,0.435158,61.6149,0.0833333,36.6412,0.0208333,2952.09,0.0208333,-0.515717,0.0833333,1.83833,1.53599,1.32261,1.61565,11.0447,7.20201,0.342753,13.1985,6.12249,1.29414,1.9173,579.133,0.0448199,0.0456982,0,18.8791,9.22455,8.45008,5.32352,3.1658,70850.1,0.534695,1.90598,1.59252,1.37128,1.6751,0.954264,0.622253,0.355366,1.14035,293.879,62.1188,92.0305,13899.2,0.0464693,0.0473799,1.68157,0.372916,0.920297,1,1,93.8,97.9,91.7
"2024-03-22",1,1.27534,4.69598,73.7683,1.81537,67.977,33.8857,150.187,0.434102,15.4483,0.0625,29.9928,0.125,2399.74,0.125,0.732133,0.1875,0.580462,0.811899,1.31259,1.96026,9.86542,8.57774,0.290415,6.05041,6.12011,1.01872,1.72668,686.29,0.0574382,0.0385141,0.762,5.87322,2.92773,2.83941,1.33473,2.59138,57593.7,-0.759075,0.601823,0.841777,1.3609,2.03239,0.852372,0.741117,0.301103,0.522756,293.765,48.8986,82.8809,16471,0.0595519,0.0399315,0.515066,0.660037,1.34101,0,0,93.8,87.5,81.2
"2024-03-23",1,-0.851084,3.30389,69.118,1.83215,75.4244,33.7728,164.3,0.430832,25.8396,0.0833333,13.8589,0.104167,1107.33,0.104167,0.336914,0.208333,0.80527,0.918864,1.14218,1.76117,10.6921,7.48293,0.316303,9.3262,6.23292,0.995991,1.76784,597.951,0.0608108,0.0587001,0,6.51667,2.91797,3.10624,2.23254,1.19741,26575.9,-0.349313,0.834904,0.952678,1.18422,1.82598,0.923798,0.646525,0.327943,0.805784,299.18,47.8076,84.8565,14350.8,0.0630486,0.0608603,1.86447,0.349104,1.17546,0,0,91.7,89.6,79.2
"2024-03-24",1,5.49942,4.03482,88.9963,-9999,18.7764,9.59959,48.8159,0.456703,-21.6852,0.291667,25.8127,0.395833,2075.86,0.395833,1.70707,0.5,-0.410672,0.298368,1.2964,2.01092,8.37609,11.3756,0.253773,1.60122,5.83308,1.05189,1.33278,914.966,0.0732199,0.0177852,13.208,1.62228,0.829405,0.922908,-1.8736,2.23022,49820.7,-1.76989,-0.425785,0.309348,1.34411,2.08492,0.723694,0.982856,0.263111,0.138345,279.988,50.4906,63.9733,21959.2,0.0759144,0.0184397,-0.840098,6.25384,0.429966,0,1,70.8,60.4,50
"2024-03-25",1,3.49372,5.03301,91.4708,0.638138,53.4058,35.0149,114.549,0.482217,12.9646,0.125,30.1645,0.3125,2415.91,0.3125,0.934995,0.354167,0.516411,0.733498,1.45141,2.389,9.06601,11.525,0.309551,4.16909,6.07956,0.992566,1.66507,924.757,0.0975958,0.128927,2.54,4.61426,3.02529,2.16565,1.12014,2.60622,57981.8,-0.969402,0.535415,0.760491,1.50482,2.47691,0.783304,0.995757,0.320942,0.360209,291.819,47.6432,79.9232,22194.2,0.101187,0.133672,0.429796,0.699401,1.23174,0,0,87.5,68.8,64.6
"2024-03-26",1,-3.06317,3.02188,76.6788,1.15731,135.66,68.9776,281.721,0.47451,54.8042,0.1875,28.1832,0.291667,2247.29,0.291667,0.26748,0.354167,0.832463,1.5301,1.09994,1.99254,10.2493,5.92913,0.267536,8.63525,7.02485,0.637452,2.19518,472.711,0.0939349,0.143577,0,11.721,5.95966,5.32619,4.73508,2.43502,53934.8,-0.277323,0.863098,1.58641,1.14042,2.06587,0.885537,0.512277,0.277381,0.746086,337.193,30.5977,105.368,11345.1,0.0973918,0.148861,1.94457,0.339608,1.20311,0,0,81.2,70.8,64.6
"2024-03-27",1,-1.73944,2.10719,63.5223,2.31897,154.659,63.7715,320.075,0.467881,51.5479,0.145833,22.9512,0.166667,1836.85,0.166667,-0.186269,0.375,1.13584,1.58541,0.949572,1.64336,9.61288,7.89004,0.400048,13.731,6.07385,0.982979,1.75705,632.127,0.0982728,0,0,13.3625,5.50986,6.05132,4.45374,1.98298,44084.4,0.193124,1.17764,1.64375,0.984516,1.70384,0.830553,0.681699,0.41477,1.18636,291.545,47.183,84.3384,15171,0.101889,0,2.24598,0.308073,1.16822,1,0,85.4,83.3,62.5
"2024-03-28",1,8.69947,3.90119,55.5963,6.7596,255.156,127.168,524.592,0.46673,67.0943,0.25,44.7904,0.208333,3630.03,0.208333,-0.444167,0.354167,1.63046,2.16215,1.18629,1.46444,11.482,10.9726,0.492797,12.5872,5.97196,1.22614,1.82713,887.561,0.0804204,0,0,22.0455,10.9873,9.91788,5.79695,3.86989,87120.7,0.460513,1.69046,2.24172,1.22994,1.51833,0.992042,0.948037,0.510932,1.08754,286.654,58.8548,87.7021,21301.5,0.0833799,0,1.49796,0.400326,0.879818,1,1,77.1,79.2,64.6
"2024-03-29",1,11.9803,6.75277,61.5371,6.34818,214.922,103.695,454.21,0.470328,40.8668,0.125,49.7366,0.104167,4038.98,0.104167,-0.878188,0.145833,2.46802,2.12648,1.58984,1.98744,9.74445,7.44494,0.373112,12.3145,6.31199,1.12306,2.00562,603.121,0.152472,0.146931,0,18.5693,8.95921,8.58724,3.53089,4.29724,96935.4,0.910506,2.55885,2.20473,1.64834,2.06058,0.841921,0.643242,0.386843,1.06398,302.976,53.9067,96.2698,14474.9,0.158083,0.152338,0.821665,0.548948,0.873753,1,1,87.5,89.6,85.4
"2024-03-30",1,6.39853,6.8784,62.4981,4.09461,245.59,118.576,509.707,0.470068,66.454,0.0625,33.9645,0.0416667,2737.99,0.0416667,-0.10925,0.125,1.71258,2.74271,1.60333,2.65875,12.5915,10.3928,0.357738,13.25,6.05755,1.2877,1.99964,836.693,0.162936,0.191454,0,21.219,10.245,9.63648,5.74163,2.93453,65711.7,0.11327,1.7756,2.84364,1.66233,2.75659,1.08791,0.897934,0.370902,1.1448,290.762,61.8095,95.9825,20080.6,0.168932,0.1985,1.95657,0.338229,0.846872,1,1,93.8,95.8,87.5
"2024-03-31",1,8.65517,6.55077,65.1328,4.23935,83.8642,51.7767,177.611,0.467882,14.1551,0.0833333,14.2663,0.0625,1151.04,0.0625,0.730174,0.125,0.835373,1.24632,1.56555,2.53842,11.8418,9.52578,0.432662,7.6911,6.52984,1.14451,1.97162,768.879,0.119269,0.0939227,0,7.24586,4.47351,3.3579,1.223,1.23261,27625,-0.757044,0.866114,1.29218,1.62316,2.63184,1.02313,0.823027,0.448584,0.664511,313.432,54.9365,94.6376,18453.1,0.123659,0.0973791,0.992201,0.501957,0.548923,0,1,91.7,93.8,87.5
"2024-04-01",1,7.25316,7.10407,94.8955,-9999,39.8793,27.9863,97.1562,0.468598,-0.170704,0.416667,13.7853,0.729167,1109.26,0.729167,1.71778,0.729167,-0.0318361,0.558032,1.68594,2.46917,13.1375,5.93356,0.707424,2.68202,6.38974,0.973568,1.74607,477.794,0.161648,0.0336073,0,3.44557,2.41801,1.83683,-0.0147488,1.19105,26622.3,-1.78099,-0.0330077,0.578568,1.74799,2.56004,1.13508,0.51266,0.733457,0.231727,306.707,46.7313,83.8112,11467.1,0.167596,0.0348441,-0.012383,1.01254,0.486474,0,1,58.3,27.1,27.1
"2024-04-02",1,6.96331,6.89223,67.4392,-9999,235.752,135.798,485.836,0.467731,75.505,0.145833,57.2971,0.333333,4620.42,0.333333,0.296253,0.333333,1.48812,1.96427,1.78437,2.25489,13.5194,16.0806,0.583967,15.1795,5.87059,1.082,1.94375,1298.37,0.126615,0.126084,0,20.369,11.733,9.18518,6.52363,4.95047,110890,-0.307155,1.54288,2.03655,1.85004,2.33787,1.16808,1.38936,0.605457,1.31151,281.788,51.936,93.3,31161,0.131274,0.130724,1.31778,0.431447,0.977938,0,1,85.4,66.7,66.7
"2024-04-03",1,6.22213,6.67442,54.3358,4.80059,275.642,138.669,556.843,0.465152,84.838,0.166667,48.3115,0.166667,3894.12,0.166667,-0.32605,0.1875,2.33973,2.37299,2.01368,2.11454,12.3594,10.5703,0.491487,13.3917,5.1688,1.08422,2.1965,851.939,0.112298,0.0664581,0,23.8155,11.981,10.5276,7.33,4.17412,93458.8,0.338049,2.42583,2.46031,2.08778,2.19235,1.06785,0.913273,0.509573,1.15704,248.102,52.0426,105.432,20446.5,0.116431,0.0689037,1.75606,0.362837,0.960199,1,1,83.3,83.3,81.2
"2024-04-04",1,6.4574,6.50523,42.8556,7.15328,291.463,137.73,581.174,0.461337,80.7406,0.145833,54.5121,0.166667,4409.32,0.166667,-0.664291,0.291667,2.92227,2.70595,2.25798,2.21282,13.8243,11.5095,0.590837,13.4764,4.79288,1.26913,2.31163,930.523,0.127922,0.230836,0,25.1824,11.8999,10.9876,6.97598,4.70984,105824,0.688737,3.0298,2.80553,2.34107,2.29426,1.19442,0.994423,0.612579,1.16436,230.058,60.9181,110.958,22332.6,0.13263,0.239331,1.48115,0.403039,0.982013,1,1,85.4,83.3,70.8
"2024-04-05",1,8.21548,6.3575,49.9779,6.73451,243.92,121.213,510.602,0.45632,57.3714,0.1875,51.5782,0.166667,4176.45,0.166667,-0.857311,0.291667,3.3509,2.85668,2.49359,2.61916,16.7901,14.5361,0.808824,13.2064,4.76009,0.886907,2.33116,1176.7,0.165978,0.224346,0,21.0747,10.4728,9.65339,4.95689,4.45635,100235,0.88886,3.47422,2.9618,2.58536,2.71554,1.45066,1.25592,0.838588,1.14103,228.485,42.5715,111.896,28240.7,0.172086,0.232602,1.11232,0.473413,0.898827,1,1,81.2,83.3,70.8
"2024-04-06",1,11.4953,7.84002,60.6547,-9999,247.334,133.378,506.34,0.456612,54.7152,0.354167,65.2596,0.416667,5293.66,0.416667,-0.440266,0.395833,3.41914,3.28185,2.97887,3.27081,17.8978,13.932,0.736792,14.8305,4.94663,0.888744,2.50457,1127.51,0.281246,0.358723,7.112,21.3697,11.5238,9.57281,4.72739,5.63843,127048,0.456468,3.54496,3.40262,3.0885,3.39118,1.54637,1.20372,0.763906,1.28136,237.438,42.6597,120.219,27060.3,0.291596,0.371924,0.838424,0.543944,0.899512,1,1,64.6,58.3,60.4
"2024-04-07",1,10.7958,8.46294,63.6451,5.10863,154.743,77.3992,331.073,0.471469,7.19887,0.0416667,72.6244,0.0833333,5876.2,0.0833333,0.843598,0.104167,2.26927,2.74961,3.11286,3.62092,15.1971,12.8361,0.681192,17.5407,6.05131,0.87806,3.2788,1038.41,0.207489,0.261088,0,13.3698,6.68729,6.25923,0.621983,6.27475,141029,-0.874642,2.35278,2.8508,3.22742,3.75417,1.31303,1.10904,0.70626,1.51551,290.463,42.1469,157.382,24921.7,0.215125,0.270696,0.0991248,0.909815,1.03132,0,1,95.8,91.7,89.6
"2024-04-08",1,9.74473,8.52612,64.487,5.56763,238.423,110.012,487.895,0.467386,46.4087,0.0208333,66.7948,0.0208333,5416.27,0.0208333,-1.42253,0.25,4.50495,4.31388,3.08242,3.65036,14.8616,12.1241,0.8662,19.1456,6.77978,0.85049,4.07955,981.968,0.210554,0.259931,0,20.5998,9.50506,9.22411,4.00971,5.77107,129990,1.47488,4.67074,4.47263,3.19586,3.78469,1.28404,1.04752,0.898076,1.65418,325.429,40.8235,195.819,23567.2,0.218303,0.269497,0.694795,0.590042,1.02901,1,1,97.9,97.9,75
"2024-04-09",1,10.1723,8.36954,57.0604,7.36086,284.607,152.162,590.879,0.46235,70.8299,0.104167,76.4136,0.0833333,6206.26,0.0833333,-1.84511,0.458333,4.83959,4.98815,2.99449,3.24418,17.0496,13.0452,0.982262,12.9921,7.36322,0.987203,4.17917,1058.55,0.244389,0.392275,0,24.5901,13.1468,11.1711,6.1197,6.60213,148950,1.91301,5.01769,5.17171,3.10469,3.36357,1.47308,1.12711,1.01841,1.12252,353.434,47.3857,200.6,25405.3,0.253382,0.406711,0.926928,0.518961,0.967677,1,1,89.6,91.7,54.2
"2024-04-10",1,13.4769,8.80637,47.9816,10.3315,238.924,119.532,523.541,0.456872,21.7289,0.125,93.4856,0.125,7612.16,0.125,-2.25403,0.3125,5.42618,4.91793,3.17215,3.4911,14.0658,19.168,0.946488,13.6628,7.27845,1.19472,4.04935,1561.84,0.160761,0.23496,0,20.643,10.3275,9.89801,1.87737,8.07716,182692,2.33697,5.62586,5.09891,3.28889,3.61957,1.21529,1.65611,0.981319,1.18047,349.366,57.3466,194.369,37484.3,0.166677,0.243607,0.23243,0.811405,0.963882,1,1,87.5,87.5,68.8
"2024-04-11",1,9.75445,8.89667,43.7161,7.81655,295.67,143.956,598.883,0.449652,56.6103,0.3125,81.0811,0.3125,6566.44,0.3125,-2.15643,0.4375,5.40492,6.14132,3.24849,3.82736,12.6258,8.12933,0.547449,13.6514,6.8713,1.22368,4.00961,657.126,0.171761,0.150081,0,25.5459,12.4378,11.3224,4.89113,7.00541,157595,2.23579,5.60382,6.36732,3.36803,3.96821,1.09087,0.702374,0.567595,1.17948,329.822,58.7364,192.462,15771,0.178082,0.155604,0.698193,0.588861,0.956482,1,1,68.8,68.8,56.2
"2024-04-12",1,10.8215,8.88901,42.0344,9.37286,293.136,146.75,605.253,0.436593,48.9402,0.104167,85.5737,0.0833333,6949,0.0833333,-2.64012,0.333333,5.98927,6.6371,3.34915,4.08495,15.7102,17.5567,1.15464,13.1609,6.88747,1.55957,4.12772,1423.86,0.291885,0.237595,0,25.3269,12.6792,11.4429,4.22843,7.39357,166776,2.73728,6.20968,6.88135,3.4724,4.23528,1.35736,1.5169,1.19713,1.1371,330.599,74.8595,198.131,34172.6,0.302626,0.246339,0.571907,0.63617,0.916617,1,1,89.6,91.7,66.7
"2024-04-13",1,18.7707,10.0979,41.6517,15.5501,261.727,142.97,541.124,0.424561,28.3796,0.145833,102.922,0.125,8425.5,0.125,-2.70374,0.625,6.57276,6.44344,3.86902,4.61464,13.2385,16.144,0.928971,13.0028,7.34237,1.20526,4.16399,1319.16,0.304861,0.32827,0,22.6132,12.3527,10.2304,2.452,8.89246,202212,2.80324,6.81463,6.68056,4.0114,4.78445,1.14381,1.39485,0.963157,1.12344,352.434,57.8527,199.871,31659.9,0.31608,0.34035,0.275739,0.783859,0.918382,1,1,85.4,87.5,50
"2024-04-14",1,20.1279,11.3586,41.6221,17.8108,286.506,157.119,589.798,0.411188,7.59199,0.208333,100.707,0.208333,8263.14,0.208333,-1.77206,0.479167,6.22153,6.3676,4.44948,5.02983,14.404,15.0952,0.843851,12.7429,7.67492,1.33002,4.26823,1235.55,0.507273,0.494255,0,24.7542,13.575,11.1507,0.655948,8.70112,198315,1.83727,6.45049,6.60193,4.61322,5.21493,1.2445,1.30422,0.874905,1.10099,368.396,63.841,204.875,29653.2,0.525941,0.512444,0.0753866,0.929898,0.689284,1,1,79.2,79.2,52.1
"2024-04-15",1,20.8728,11.8826,43.4915,15.404,277.802,159.525,579.243,0.396961,12.7554,0.1875,128.266,0.25,10500.6,0.25,-1.41831,0.416667,6.15237,6.67954,4.73406,5.01857,11.3752,13.1888,0.752024,13.1943,7.78511,1.19432,4.22843,1076.76,0.46462,0.394953,5.08,24.0021,13.783,10.9511,1.10206,11.0822,252014,1.4705,6.37877,6.92534,4.90827,5.20326,0.982813,1.13951,0.779699,1.13999,373.685,57.3271,202.965,25842.2,0.481718,0.409487,0.0994444,0.90955,0.884011,1,1,81.2,75,58.3
"2024-04-16",1,17.1331,13.9146,74.6915,5.38804,167.538,99.4383,356.273,0.394522,-21.6834,0.229167,111.668,0.354167,9087.88,0.354167,1.70157,0.354167,3.97852,5.53035,5.68009,5.84776,13.4009,23.5246,1.0176,20.4451,7.77893,1.82459,3.8049,1915.38,0.306863,0.278412,10.414,14.4753,8.59147,6.73567,-1.87344,9.64812,218109,-1.76419,4.12493,5.73387,5.88911,6.06296,1.15784,2.03253,1.05505,1.76646,373.389,87.5802,182.635,45969.2,0.318155,0.288658,-0.194177,1.24097,0.90493,0,1,79.2,64.6,64.6
"2024-04-17",1,14.3128,12.9815,58.9049,7.49451,272.46,159.128,571.015,0.391342,33.5072,0.0625,118.827,0.104167,9649.11,0.104167,-3.95741,0.125,9.23784,8.54991,5.28043,5.9315,13.0219,17.1794,0.918724,15.1509,7.68421,1.71626,4.07306,1394.59,0.319835,0.305665,0.254,23.5406,13.7486,10.7956,2.89502,10.2667,231579,4.10305,9.57779,8.86455,5.47475,6.14978,1.12509,1.4843,0.952533,1.30904,368.842,82.3803,195.507,33470.2,0.331605,0.316914,0.281983,0.780041,0.957308,1,1,93.8,89.6,87.5
"2024-04-18",1,8.00712,11.5495,65.5643,4.12781,214.179,123.641,458.779,0.388124,30.7233,0.1875,101.795,0.354167,8217.8,0.354167,-2.95224,0.395833,7.4816,6.80137,4.52936,5.0437,10.8334,23.2535,0.905069,16.982,7.66703,1.51381,3.8464,1877.17,0.471874,0.447565,1.27,18.5051,10.6826,8.67363,2.6545,8.79509,197227,3.06088,7.75693,7.05166,4.69604,5.22931,0.936006,2.0091,0.938375,1.46725,368.017,72.6628,184.627,45052,0.489239,0.464036,0.301816,0.768158,1.07179,1,1,81.2,64.6,60.4
"2024-04-19",1,6.3358,9.44721,51.2479,5.88849,242.357,129.016,500.604,0.381144,47.3762,0.0833333,82.4982,0.0833333,6665.46,0.0833333,-4.33197,0.4375,7.93933,6.65633,3.60736,2.94478,8.71661,16.2508,0.900765,13.1266,7.57896,1.47335,4.22133,1312.28,0.566948,0.497066,0,20.9396,11.1469,9.46437,4.0933,7.12785,159971,4.49138,8.2315,6.90128,3.74011,3.05315,0.753115,1.40407,0.933913,1.13414,363.79,70.7209,202.624,31494.7,0.587812,0.515358,0.574269,0.635216,1.00666,1,1,91.7,91.7,60.4
"2024-04-20",1,4.07539,8.8294,52.8764,4.49362,274.881,140.642,565.564,0.375804,73.0251,0.0416667,67.1423,0.0416667,5408.02,0.0416667,-3.62047,0.458333,6.9178,6.59294,3.29734,2.35101,10.8799,17.4847,0.866547,15.5971,7.45612,1.30527,4.13957,1408.53,0.489169,0.502881,0,23.7497,12.1514,10.6925,6.30937,5.80109,129792,3.7537,7.17238,6.83556,3.41868,2.43752,0.94002,1.51068,0.898436,1.34759,357.894,62.653,198.699,33804.8,0.50717,0.521388,1.08762,0.479015,0.996626,1,0,95.8,95.8,60.4
"2024-04-21",1,7.50324,8.66156,43.7707,7.77917,315.923,160.557,643.879,0.371414,73.8592,0.125,82.7766,0.125,6704.59,0.125,-3.21278,0.5,6.38842,7.1519,3.17564,3.11848,9.38993,15.3031,1.12199,13.5928,7.00943,1.35811,3.76468,1237.11,0.532828,0.651383,0,27.2958,13.8721,12.1731,6.38143,7.15189,160910,3.33101,6.62352,7.41509,3.29251,3.23324,0.81129,1.32219,1.16328,1.17442,336.453,65.1894,180.705,29690.6,0.552436,0.675353,0.892272,0.528465,0.975578,1,1,87.5,87.5,52.1
"2024-04-22",1,14.9862,9.56778,45.0636,11.3574,215.323,120.938,450.42,0.3669,16.3242,0.3125,93.8384,0.3125,7650.51,0.3125,-2.60399,0.5,5.97362,5.93523,3.36963,3.6965,14.7024,15.3667,0.73244,12.9635,6.85218,1.34131,3.18459,1250.99,0.302195,0.291146,0,18.6039,10.449,8.5156,1.41041,8.10764,183612,2.69982,6.19345,6.15365,3.49363,3.83254,1.27029,1.32768,0.759394,1.12004,328.905,64.3828,152.86,30023.8,0.313315,0.30186,0.173961,0.851817,0.910904,1,1,75,75,56.2
"2024-04-23",1,14.0657,10.8839,42.0812,10.5426,303.066,170.221,624.195,0.361938,61.5977,0.354167,105.593,0.375,8586.62,0.375,-2.93871,0.583333,6.67597,7.86414,3.73726,4.17581,15.4123,24.297,1.42101,14.7803,6.04802,1.38825,2.75134,1975.05,0.314221,0.365021,0,26.1849,14.7071,11.801,5.32204,9.12328,206079,3.04686,6.92165,8.15354,3.87479,4.32948,1.33163,2.09926,1.4733,1.27702,290.305,66.6361,132.064,47401.3,0.325784,0.378454,0.583347,0.631573,0.9822,1,1,64.6,62.5,41.7
"2024-04-24",1,13.45,10.7435,44.6739,10.2993,263.709,144.94,560.304,0.354679,41.1944,0.145833,85.6707,0.145833,6965.99,0.145833,-4.24211,0.395833,8.16769,8.62544,3.92558,4.71532,14.3705,18.4329,1.13282,14.754,6.20956,1.3736,2.99014,1497.2,0.254342,0.26651,0,22.7845,12.5228,10.5931,3.55919,7.40195,167184,4.39822,8.46826,8.94285,4.07005,4.88884,1.24161,1.5926,1.17451,1.27474,298.059,65.933,143.527,35932.7,0.263702,0.276317,0.480845,0.67529,0.875295,1,1,87.5,87.5,62.5
"2024-04-25",1,13.5401,11.3437,71.3815,-9999,117.915,79.3403,259.725,0.351806,5.67418,0.0625,65.2232,0.166667,5282.91,0.166667,-1.42914,0.166667,5.83293,6.22152,4.40378,6.06415,9.7379,14.8963,0.82817,12.4025,6.03191,1.06788,2.77537,1206.28,0.234189,0.195876,5.842,10.1879,6.85501,4.91033,0.490249,5.63529,126790,1.48174,6.04758,6.45047,4.56584,6.28731,0.841355,1.28704,0.858647,1.07157,289.531,51.2584,133.218,28950.7,0.242807,0.203085,0.0869963,0.919966,0.893586,1,1,93.8,83.3,83.3
"2024-04-26",1,15.1722,11.9603,88.5182,-9999,79.7616,41.9567,169.312,0.391649,-27.7584,0.458333,58.3284,0.604167,4740.51,0.604167,2.69176,0.583333,2.28801,4.99791,4.97977,6.86111,14.8574,18.9562,1.23629,14.3218,5.72689,0.924442,2.78502,1539.68,0.356378,0.279474,21.336,6.8914,3.62506,3.20099,-2.39832,5.03957,113772,-2.79082,2.3722,5.18183,5.16302,7.1136,1.28368,1.63782,1.28179,1.23741,274.891,44.3732,133.681,36952.4,0.369493,0.289759,-0.475899,1.90803,0.728608,0,1,58.3,45.8,47.9
