"Intervals","days","Tair_mean","Tsoil_mean","RH_mean","VPD_mean","GR_mean","Rn_mean","PAR_mean","H_f_mean","H_fqc_mean","LE_f_mean","LE_fqc_mean","ET_f_mean","ET_fqc_mean","NEE_uStar_f_mean","NEE_uStar_fqc_mean","GPP_uStar_f_mean","GPP_DT_uStar_mean","Reco_uStar_mean","Reco_DT_uStar_mean","H_fsd_mean","LE_fsd_mean","NEE_uStar_fsd_mean","Rg_fsd_mean","Tair_fsd_mean","Tsoil_fsd_mean","VPD_fsd_mean","ET_fsd_mean","Reco_DT_uStar_SD_mean","GPP_DT_uStar_SD_mean","P_sum","GR_sum","Rn_sum","PAR_sum","H_f_sum","LE_f_sum","ET_f_sum","NEP_uStar_f_sum","GPP_uStar_f_sum","GPP_DT_uStar_sum","Reco_uStar_sum","Reco_DT_uStar_sum","H_fsd_sum","LE_fsd_sum","NEP_uStar_fsd_sum","Rg_fsd_sum","Tair_fsd_sum","Tsoil_fsd_sum","VPD_fsd_sum","ET_fsd_sum","Reco_DT_uStar_SD_sum","GPP_DT_uStar_SD_sum","bowen_ratio_f","evaporative_fraction","closure_fraction","CUP","GSL","H_orig","LE_orig","NEE_uStar_orig"
"-","-","C","C","%","Pa","W+1m-2","W+1m-2","umol+1m-2s-1","W+1m-2","-","W+1m-2","-","mm hour-1","-","umol+1s-1m-2","-","umol+1s-1m-2","umol+1s-1m-2","umol+1s-1m-2","umol+1s-1m-2","W+1m-2","W+1m-2","umol+1s-1m-2","-","C","C","hPa","mm hour-1","umol+1s-1m-2","umol+1s-1m-2","mm day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","mm day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","g(C) m-2 day-1","MJ m-2 day-1","C day-1","C day-1","hPa day-1","mm day-1","g(C) m-2 day-1","g(C) m-2 day-1","-","-","-","days day-1","days day-1","%","%","%"
"2024-05-07",1,17.0949,13.3819,53.8382,10.7536,303.479,171.542,629.337,-12.6269,0.166667,196.079,0.208333,15985,0.208333,-4.77524,0.291667,10.9299,11.8451,6.15469,6.18635,14.0535,28.3952,1.20761,17.3378,4.56447,0.925257,3.70985,2314.02,0.145948,0.156931,0,26.2206,14.8212,11.8982,-1.09096,16.9412,383641,4.95097,11.3322,12.281,6.38118,6.41401,1.21422,2.45335,1.25205,1.49798,219.094,44.4123,178.073,55536.6,0.151319,0.162706,-0.0643969,1.06883,1.06943,1,1,83.3,83.3,70.8
"2024-05-08",1,18.6028,14.2177,45.924,13.0754,278.585,160.211,578.114,-34.1315,0.125,190.567,0.208333,15560.3,0.208333,-4.25479,0.1875,11.0697,10.8267,6.81495,6.78163,14.4975,34.3936,1.01212,16.0607,4.53167,1.03719,3.60142,2808.46,0.302813,0.257985,1.016,24.0698,13.8423,10.9298,-2.94896,16.465,373448,4.41137,11.4771,11.2251,7.06574,7.03119,1.25259,2.97161,1.04936,1.38765,217.52,49.7851,172.868,67403.1,0.313956,0.267479,-0.179105,1.21818,0.976433,1,1,87.5,81.2,81.2
"2024-05-09",1,14.9021,13.9258,64.1497,7.23773,301.63,169.009,627.822,28.2262,0.0833333,132.035,0.0833333,10749,0.0833333,-5.72864,0.333333,12.5691,11.8287,6.84049,5.93821,13.2428,21.0582,1.41546,15.1261,4.65655,1.07921,3.80348,1713.11,0.338377,0.328594,0,26.0608,14.6024,11.8695,2.43874,11.4078,257976,5.93945,13.0317,12.264,7.09222,6.15674,1.14418,1.81943,1.46755,1.3069,223.515,51.8019,182.567,41114.6,0.350829,0.340686,0.213778,0.823874,0.948237,1,1,91.7,91.7,66.7
"2024-05-10",1,17.0166,13.6781,53.5263,11.6233,294.156,162.484,601.541,-1.59425,0.166667,159.336,0.125,13020,0.125,-5.37704,0.458333,12.2794,11.3282,6.90237,6.01972,14.6648,26.6564,1.8445,18.1359,4.67779,1.2463,3.96751,2176.71,0.245527,0.273012,0,25.4151,14.0387,11.3727,-0.137743,13.7666,312479,5.57492,12.7313,11.7451,7.15637,6.24125,1.26704,2.30311,1.91238,1.56694,224.534,59.8223,190.44,52241.2,0.254562,0.283059,-0.0100056,1.01011,0.970811,1,1,83.3,87.5,54.2
"2024-05-11",1,19.054,13.7088,45.1101,15.6913,317.173,183.804,660.095,1.15889,0.25,178.559,0.270833,14622.3,0.270833,-4.93098,0.541667,12.0736,12.2891,7.14264,7.05012,14.5048,22.4348,1.72238,13.2773,4.66607,1.40192,3.97403,1835.2,0.272322,0.286445,0,27.4037,15.8807,12.4797,0.100128,15.4275,350936,5.11244,12.5179,12.7413,7.40549,7.30957,1.25322,1.93836,1.78577,1.14716,223.971,67.2921,190.754,44044.9,0.282343,0.296987,0.00649023,0.993552,0.977771,1,1,75,72.9,45.8
"2024-05-12",1,19.6734,14.5659,62.0968,-9999,194.155,122.982,422.005,-20.2211,0.229167,123.647,0.3125,10117.4,0.3125,-2.4537,0.604167,10.3243,9.8231,7.87061,8.94954,15.0379,29.2597,2.19619,16.5902,4.40425,1.2926,3.85124,2388.88,0.542634,0.598147,5.842,16.775,10.6256,7.97839,-1.7471,10.6831,242817,2.544,10.7043,10.1846,8.16025,9.27888,1.29928,2.52804,2.27701,1.43339,211.404,62.0447,184.86,57333,0.562603,0.620159,-0.163539,1.19551,0.840986,1,1,77.1,68.8,39.6
"2024-05-13",1,15.9177,14.9885,82.5244,3.71,148.151,76.7476,314.515,0.243142,0.3125,61.033,0.3125,4966.79,0.3125,0.202886,0.520833,8.05667,9.97014,8.25956,10.9151,12.4104,21.7953,1.84713,14.5382,4.46651,1.0297,3.98669,1772.34,0.508419,0.588412,0.508,12.8003,6.63099,5.94619,0.0210075,5.27326,119203,-0.210352,8.35316,10.337,8.56351,11.3167,1.07225,1.88311,1.9151,1.2561,214.393,49.4256,191.361,42536.1,0.527129,0.610065,0.00398378,0.996032,0.798412,0,1,68.8,68.8,47.9
"2024-05-14",1,17.2614,14.985,56.5384,11.0045,329.123,180.119,673.103,14.7765,0.145833,128.629,0.125,10502.9,0.125,-3.67117,0.333333,11.9123,14.2509,8.24109,11.1563,13.8942,27.8386,1.39518,13.4332,4.30622,1.22002,3.90669,2272.78,0.490991,0.363148,0,28.4362,15.5622,12.7256,1.27669,11.1135,252070,3.80627,12.3506,14.7754,8.54436,11.5668,1.20046,2.40525,1.44652,1.16063,206.698,58.5612,187.521,54546.8,0.509059,0.376512,0.114878,0.896959,0.79617,1,1,85.4,87.5,66.7
"2024-05-15",1,18.1959,15.4248,79.239,5.05994,180.396,100.819,392.859,1.20054,0.125,86.1078,0.1875,7026.21,0.1875,-1.57394,0.291667,10.0056,9.74338,8.43163,9.65849,11.4403,17.2513,1.30396,16.3257,4.5328,1.08249,4.08406,1405.91,0.407905,0.318546,9.652,15.5862,8.71079,7.42735,0.103726,7.43971,168629,1.63186,10.3738,10.1019,8.74191,10.0139,0.988438,1.49051,1.35194,1.41054,217.574,51.9597,196.035,33741.8,0.422915,0.330268,0.0139422,0.986249,0.865988,1,1,87.5,81.2,70.8
"2024-05-16",1,18.7233,16.3918,61.6286,10.7002,333.182,187.36,696.654,18.707,0.0416667,163.558,0.125,13367.1,0.125,-2.5586,0.333333,11.6174,11.8159,9.05878,9.10421,13.9066,20.5881,1.3198,13.8512,4.26246,1.33217,3.88416,1681.32,0.358147,0.322513,0,28.787,16.1879,13.1709,1.61628,14.1314,320811,2.65276,12.0449,12.2507,9.39214,9.43925,1.20153,1.77882,1.36837,1.19675,204.598,63.9439,186.44,40351.7,0.371327,0.334381,0.114375,0.897364,0.972808,1,1,95.8,87.5,66.7
"2024-05-17",1,21.8177,16.4661,53.5032,15.2047,333.503,190.687,698.873,-20.7917,0.0833333,203.661,0.0833333,16710.5,0.0833333,-2.34747,0.229167,11.305,11.5135,8.95757,9.04739,13.0146,19.7144,1.23098,13.2091,4.32769,1.24957,3.98158,1614.98,0.389107,0.406261,0,28.8146,16.4753,13.2128,-1.7964,17.5963,401053,2.43385,11.7211,11.9372,9.28721,9.38034,1.12446,1.70333,1.27628,1.14126,207.729,59.9794,191.116,38759.4,0.403426,0.421212,-0.10209,1.1137,0.959002,1,1,91.7,91.7,77.1
"2024-05-18",1,22.3119,17.4475,49.7783,14.7758,330.962,190.305,698.448,-1.32586,0.0416667,173.724,0.0416667,14226.1,0.0416667,-2.64146,0.0208333,11.959,11.5901,9.31749,9.74447,16.794,24.8113,1.00688,13.6211,4.25517,1.22812,3.91036,2031.71,0.284465,0.241593,0,28.5951,16.4423,13.2048,-0.114554,15.0098,341426,2.73867,12.399,12.0166,9.66037,10.1031,1.451,2.1437,1.04394,1.17686,204.248,58.95,187.697,48761,0.294933,0.250484,-0.00763199,1.00769,0.905906,1,1,95.8,95.8,97.9
"2024-05-19",1,16.088,15.5185,70.2989,5.58552,83.6714,40.4884,187.14,-29.8161,0.354167,59.4545,0.4375,4830.89,0.4375,4.13659,0.604167,3.56031,5.43236,7.6969,9.34975,10.7746,16.5936,1.41901,11.509,4.41956,0.98241,3.56052,1347.62,0.398895,0.362185,6.604,7.22921,3.4982,3.53805,-2.57611,5.13687,115941,-4.28881,3.69133,5.63227,7.98014,9.69382,0.930925,1.43368,1.47123,0.994382,212.139,47.1557,170.905,32342.9,0.413574,0.375514,-0.501494,2.006,0.732023,0,1,64.6,56.2,39.6
"2024-05-20",1,21.6295,17.1122,73.1622,-9999,295.069,195.046,676.254,14.7873,0.291667,144.17,0.375,11814.2,0.375,-0.931583,0.416667,9.44066,11.0765,8.50908,9.95697,18.9408,30.9379,1.31427,14.4056,4.27561,0.89868,3.72157,2537.18,0.386681,0.330206,27.178,25.4939,16.852,12.7852,1.27762,12.4563,283541,0.965865,9.78808,11.4841,8.82221,10.3234,1.63648,2.67303,1.36263,1.24465,205.229,43.1366,178.635,60892.3,0.400911,0.342357,0.102568,0.906973,0.814975,1,1,70.8,62.5,58.3
"2024-05-21",1,16.7723,16.7769,87.8101,-9999,133.604,80.5923,268.137,-19.0105,0.395833,86.3054,0.395833,7012.55,0.395833,1.97692,0.458333,6.11916,6.72523,8.09608,9.15135,9.73146,18.2702,1.19191,18.3474,4.36992,1.01834,3.88224,1483.66,0.358114,0.259403,37.338,11.5434,6.96318,5.06937,-1.64251,7.45678,168301,-2.04967,6.34435,6.97272,8.39402,9.48812,0.840798,1.57855,1.23577,1.58522,209.756,48.8803,186.348,35607.9,0.371292,0.268949,-0.22027,1.2825,0.835003,0,1,60.4,60.4,54.2
"2024-05-22",1,17.2134,16.7935,63.4688,8.4485,299.21,170.226,583.915,19.9476,0.229167,145.006,0.25,11819,0.25,-3.36666,0.375,11.3801,10.9792,8.0134,8.89187,13.1472,19.8138,1.07089,16.5062,4.20887,1.00911,3.84493,1614.65,0.438016,0.439314,0,25.8518,14.7075,11.0394,1.72347,12.5285,283655,3.49055,11.7988,11.3832,8.3083,9.21909,1.13592,1.71191,1.1103,1.42614,202.026,48.4372,184.557,38751.5,0.454135,0.45548,0.137564,0.879072,0.969029,1,1,77.1,75,62.5
"2024-05-23",1,20.7358,16.9997,58.2038,12.2488,324.852,194.377,685.503,-23.1691,0.125,203.737,0.1875,16671.3,0.1875,-2.44983,0.270833,10.4698,11.5921,8.02001,9.12174,14.3153,21.9356,1.01335,14.2907,4.12261,0.867378,3.87119,1794.92,0.399996,0.386232,0,28.0672,16.7942,12.9601,-2.00181,17.6029,400111,2.53998,10.8551,12.0186,8.31515,9.45742,1.23685,1.89524,1.05064,1.23472,197.885,41.6341,185.817,43078.2,0.414715,0.400446,-0.11372,1.12831,0.928957,1,1,87.5,81.2,72.9
"2024-05-24",1,16.8772,17.498,67.6957,-9999,344.352,206.613,734.631,33.824,0.291667,174.415,0.3125,14193.5,0.3125,-2.77997,0.375,10.9831,11.8857,8.20315,9.31157,12.662,21.6386,1.09333,13.9558,4.01937,0.955267,3.83141,1759.22,0.453958,0.50633,17.526,29.752,17.8513,13.8889,2.92239,15.0695,340644,2.88227,11.3873,12.3231,8.50502,9.65424,1.09399,1.86957,1.13357,1.20578,192.93,45.8528,183.908,42221.3,0.470664,0.524963,0.193928,0.837571,1.00787,1,1,70.8,68.8,62.5
"2024-05-25",1,19.448,16.6365,54.3649,-9999,303.352,179.135,636.899,-31.0723,0.1875,205.317,0.25,16790.7,0.25,-2.82098,0.333333,10.4892,10.9294,7.66817,8.43287,16.2193,28.0282,1.08091,14.0439,3.88124,0.757283,3.86173,2292.93,0.42912,0.463633,0,26.2096,15.4772,12.0412,-2.68465,17.7394,402976,2.92479,10.8752,11.3316,7.95036,8.7432,1.40135,2.42164,1.12069,1.21339,186.3,36.3496,185.363,55030.3,0.444912,0.480695,-0.151338,1.17833,0.972703,1,1,81.2,75,66.7
"2024-05-26",1,21.0942,18.1314,61.0131,-9999,310.381,184.812,686.034,2.70598,0.145833,157.999,0.125,12925.2,0.125,-2.27212,0.229167,10.8489,10.913,8.57681,8.86511,15.2701,23.3302,0.859376,15.1648,3.88618,1.0497,3.76777,1907.49,0.317239,0.283113,0,26.8169,15.9677,12.9701,0.233796,13.6511,310204,2.35573,11.2482,11.3146,8.89244,9.19135,1.31933,2.01573,0.891001,1.31024,186.537,50.3856,180.853,45779.9,0.328913,0.293531,0.0171265,0.983162,0.869561,1,1,85.4,87.5,77.1
"2024-05-27",1,20.1103,17.924,50.4828,13.7379,332.596,191.349,718.573,-2.67924,0.0625,191.455,0.0416667,15665,0.0416667,-2.57995,0.25,10.9982,10.7718,8.41823,8.29081,13.4383,19.5923,0.923104,14.2819,3.85629,0.88167,3.72328,1600.89,0.319499,0.291926,0,28.7363,16.5326,13.5853,-0.231486,16.5418,375961,2.67489,11.4029,11.1682,8.72802,8.59591,1.16107,1.69278,0.957074,1.23396,185.102,42.3202,178.717,38421.4,0.331257,0.302668,-0.013994,1.01419,0.986553,1,1,93.8,95.8,75
"2024-05-28",1,20.048,17.4224,49.7948,14.2409,327.429,189.789,714.616,4.19017,0.166667,173.911,0.145833,14238.1,0.145833,-2.79502,0.4375,10.919,11.0366,8.12401,8.54938,14.4431,24.3169,1.25099,15.1496,3.90366,0.982272,3.67961,1989.74,0.272449,0.316457,0,28.2899,16.3978,13.5105,0.362031,15.0259,341713,2.89788,11.3209,11.4427,8.42297,8.864,1.24788,2.10098,1.29703,1.30893,187.376,47.1491,176.621,47753.8,0.282475,0.328103,0.0240938,0.976473,0.938414,1,1,83.3,85.4,56.2
"2024-05-29",1,20.1032,17.5997,51.7806,13.067,335.959,193.542,723.213,7.83519,0.0833333,171.142,0.0833333,13997.5,0.0833333,-2.70757,0.208333,11.2453,12.1174,8.53775,9.95669,13.9412,22.5006,0.86274,13.2686,3.88044,1.04708,3.60982,1840.32,0.259053,0.226194,0,29.0269,16.7221,13.673,0.67696,14.7867,335940,2.80721,11.6592,12.5633,8.85194,10.3231,1.20452,1.94406,0.894489,1.14641,186.261,50.2599,173.272,44167.8,0.268586,0.234518,0.0457817,0.956223,0.924746,1,1,91.7,91.7,79.2
"2024-05-30",1,19.0495,17.6203,74.1981,-9999,129.348,62.1254,284.477,-25.0038,0.1875,77.0923,0.229167,6286.51,0.229167,1.15636,0.208333,7.74721,8.76404,8.90357,11.3941,11.2719,16.2868,1.1375,11.8338,4.07146,1.11838,3.79228,1327.3,0.29644,0.2545,27.686,11.1757,5.36763,5.3783,-2.16033,6.66078,150876,-1.19892,8.03231,9.08655,9.23122,11.8134,0.97389,1.40718,1.17936,1.02244,195.43,53.6823,182.029,31855.1,0.307349,0.263866,-0.324336,1.48002,0.838442,0,1,81.2,77.1,79.2
"2024-05-31",1,18.2069,17.6431,89.6526,2.49617,109.456,66.7962,259.939,-6.34494,0.208333,65.9157,0.229167,5372.1,0.229167,2.80397,0.479167,6.51531,8.75403,9.31928,12.9165,9.10681,16.5488,1.65019,10.6215,3.90317,0.944897,3.80676,1347.77,0.359705,0.386758,5.08,9.45697,5.77119,4.91437,-0.548203,5.69512,128930,-2.90715,6.75508,9.07618,9.66223,13.3919,0.786828,1.42982,1.71092,0.917695,187.352,45.3551,182.725,32346.4,0.372942,0.400991,-0.0962584,1.10651,0.891829,0,1,79.2,77.1,52.1
"2024-06-01",1,19.8444,18.7691,78.2027,-9999,290.631,185.948,625.584,28.5236,0.395833,118.447,0.395833,9671.76,0.395833,-0.460411,0.5,11.0552,13.5593,10.5948,13.586,11.535,22.4765,1.23392,15.403,3.5994,1.08154,4.1007,1835.01,0.708413,0.601425,0,25.1105,16.0659,11.8272,2.46444,10.2338,232122,0.477354,11.462,14.0582,10.9846,14.0859,0.996626,1.94197,1.27932,1.33082,172.771,51.9141,196.833,44040.2,0.734483,0.623557,0.240812,0.805924,0.790386,1,1,60.4,60.4,50
"2024-06-02",1,21.8243,19.0867,79.8917,-9999,197.536,120.764,431.113,-14.4454,0.145833,114.987,0.25,9406.28,0.25,1.03853,0.3125,10.1707,10.0472,11.2092,11.6646,10.3648,16.783,1.15425,16.5118,3.67375,0.957333,4.0421,1372.67,0.563561,0.416548,16.764,17.0671,10.434,8.15058,-1.24809,9.93491,225751,-1.07675,10.545,10.4169,11.6217,12.0939,0.895522,1.45005,1.19673,1.42662,176.34,45.952,194.021,32944.2,0.5843,0.431877,-0.125626,1.14368,0.832546,0,1,85.4,75,68.8
"2024-06-03",1,22.8875,20.6435,73.2125,-9999,314.65,197.262,672.472,7.45965,0.229167,168.485,0.229167,13815.6,0.229167,1.5374,0.270833,11.4554,11.6757,12.9928,11.1578,13.1171,26.3297,1.36487,13.2377,3.56775,1.08288,4.10065,2159.76,0.690312,0.54569,1.524,27.1858,17.0434,12.7137,0.644514,14.5571,331573,-1.59397,11.877,12.1053,13.4709,11.5684,1.13331,2.27488,1.41509,1.14374,171.252,51.9781,196.831,51834.2,0.715715,0.565771,0.0442748,0.957602,0.891934,0,1,77.1,77.1,72.9
"2024-06-04",1,21.1874,20.4543,73.7513,7.44944,196.472,108.567,421.031,-4.78546,0.208333,115.416,0.25,9443.73,0.25,0.391703,0.333333,12.7859,9.56933,13.1776,10.568,11.2726,17.67,1.34274,13.7753,3.81401,1.05876,4.38797,1444.4,0.638384,0.529382,0,16.9752,9.38017,7.95997,-0.413464,9.97194,226650,-0.406118,13.2564,9.92149,13.6625,10.9569,0.973954,1.52669,1.39215,1.19019,183.072,50.8207,210.622,34665.7,0.661876,0.548863,-0.0414627,1.04326,1.01901,0,1,79.2,75,66.7
"2024-06-05",1,21.4111,19.3244,55.7716,-9999,347.048,209.786,734.388,6.05689,0.291667,218.946,0.25,17965,0.25,-1.86594,0.625,13.7846,10.8855,11.9187,9.80777,14.1055,29.3867,1.27113,13.6884,3.77103,0.935485,4.54252,2412.5,0.691454,0.667782,0,29.9849,18.1255,13.8843,0.523315,18.917,431159,1.93461,14.2919,11.2861,12.3573,10.1687,1.21871,2.53901,1.31791,1.18268,181.009,44.9033,218.041,57899.9,0.716899,0.692356,0.0276638,0.973081,1.07254,1,1,72.9,75,56.2
"2024-06-06",1,21.628,19.2428,39.8358,18.0888,359.009,207.459,750.335,-1.19842,0.125,205.774,0.145833,16861.1,0.145833,-0.101834,0.458333,11.4099,10.6016,11.308,9.72803,11.5213,25.1413,1.21088,13.6087,4.07223,0.821727,4.55802,2059.64,0.723134,0.673945,0,31.0184,17.9245,14.1858,-0.103544,17.7789,404666,0.105582,11.8298,10.9917,11.7242,10.086,0.995442,2.17221,1.25544,1.17579,195.467,39.4429,218.785,49431.3,0.749745,0.698746,-0.00582397,1.00586,0.986101,1,1,87.5,85.4,54.2
"2024-06-07",1,22.9944,19.4206,59.277,14.3108,266.345,169.856,558.756,-1.62321,0.291667,142.829,0.333333,11737.4,0.333333,1.18651,0.416667,9.75238,8.90244,10.9389,9.71113,16.9187,34.8254,1.30295,17.0615,4.34815,0.985932,4.80749,2862.4,0.297938,0.308269,3.048,23.0122,14.6755,10.5638,-0.140245,12.3404,281698,-1.23017,10.1113,9.23005,11.3415,10.0685,1.46177,3.00891,1.3509,1.47411,208.711,47.3247,230.76,68697.7,0.308902,0.319613,-0.0113647,1.0115,0.831328,0,1,70.8,66.7,58.3
"2024-06-08",1,20.4075,19.8373,77.6021,6.00741,180.324,111.145,404.108,-4.30193,0.25,98.0674,0.291667,8013.33,0.291667,3.51335,0.5625,7.17939,7.5049,10.6927,9.73628,11.4325,19.9891,1.44987,15.6739,4.52891,0.862854,4.74239,1631.71,0.315716,0.385768,0,15.58,9.60293,7.64003,-0.371687,8.47303,192320,-3.64264,7.44359,7.78108,11.0862,10.0946,0.987767,1.72706,1.50323,1.35422,217.388,41.417,227.635,39161,0.327334,0.399965,-0.043867,1.04588,0.843632,0,1,75,70.8,45.8
"2024-06-09",1,21.8096,20.0962,50.5762,15.5973,346.553,209.862,735.109,17.2709,0.0625,168.212,0.0833333,13788.3,0.0833333,0.127289,0.291667,10.232,10.1409,10.3593,9.31866,11.279,27.1278,1.32119,13.5804,4.18969,0.885666,4.60386,2224.23,0.390964,0.350728,0,29.9421,18.1321,13.8979,1.4922,14.5335,330919,-0.131973,10.6085,10.5141,10.7405,9.66159,0.974503,2.34384,1.36981,1.17334,201.105,42.5119,220.985,53381.5,0.405352,0.363635,0.102674,0.906887,0.88383,0,1,93.8,91.7,70.8
"2024-06-10",1,21.1237,19.7249,50.1764,14.682,345.926,208.116,732.615,29.7754,0.166667,148.152,0.145833,12133.8,0.145833,-0.888293,0.5625,10.4747,9.60579,9.58639,8.1931,11.8099,26.3851,1.29598,13.1021,4.3907,0.880149,4.67517,2160.9,0.479929,0.466433,0,29.888,17.9812,13.8508,2.5726,12.8004,291211,0.920982,10.8601,9.95928,9.93917,8.49461,1.02038,2.27967,1.34367,1.13202,210.754,42.2472,224.408,51861.7,0.49759,0.483597,0.200979,0.832654,0.854944,1,1,83.3,85.4,47.9
"2024-06-11",1,25.0504,20.7685,46.9621,19.5031,328.647,207.421,694.519,17.3963,0.0416667,163.546,0.0416667,13441.7,0.0416667,-0.250192,0.291667,10.1303,8.25908,9.88008,8.39455,14.8159,23.0538,1.34272,14.1269,4.59635,0.962283,4.47625,1893.55,0.368011,0.315955,0,28.3951,17.9212,13.1305,1.50304,14.1304,322601,0.259399,10.5031,8.56301,10.2437,8.70347,1.28009,1.99185,1.39213,1.22056,220.625,46.1896,214.86,45445.2,0.381553,0.327582,0.10637,0.903857,0.872343,1,1,95.8,95.8,70.8
"2024-06-12",1,27.5908,21.29,52.6346,19.4501,311.266,193.652,659.772,14.9475,0.145833,166.58,0.145833,13711.9,0.145833,0.344742,0.375,9.43716,9.14189,9.78189,9.25586,14.5344,22.8802,1.11232,15.2301,4.483,0.966498,4.60562,1882.24,0.38349,0.30513,0,26.8934,16.7316,12.4736,1.29146,14.3925,329087,-0.357428,9.78444,9.47832,10.1419,9.59648,1.25577,1.97685,1.15326,1.31588,215.184,46.3919,221.07,45173.8,0.397602,0.316358,0.0897315,0.917657,0.93739,0,1,85.4,85.4,64.6
"2024-06-13",1,26.9219,22.1748,52.4396,17.9429,288.291,178.184,609.888,3.93921,0.0625,112.118,0.0833333,9215.58,0.0833333,-0.0189901,0.1875,9.92044,10.2327,9.90145,10.85,11.6774,24.8126,0.89196,13.9348,4.43355,1.22164,5.00324,2040.24,0.371815,0.33301,0,24.9084,15.3951,11.5305,0.340348,9.68701,221174,0.019689,10.2855,10.6092,10.2658,11.2493,1.00892,2.1438,0.924784,1.20397,212.81,58.6386,240.155,48965.8,0.385498,0.345265,0.0351345,0.966058,0.651336,1,1,93.8,91.7,81.2
"2024-06-14",1,25.2457,21.8676,43.59,20.7047,332.791,196.085,700.121,29.0149,0.125,147.067,0.125,12089.9,0.125,0.551467,0.3125,8.8212,10.7064,9.37268,12.7471,14.8157,21.19,1.10559,13.422,4.20022,1.06755,4.60152,1741.22,0.418295,0.424736,0,28.7532,16.9417,13.2364,2.50689,12.7066,290159,-0.571761,9.14582,11.1004,9.71759,13.2162,1.28008,1.83082,1.14627,1.15966,201.611,51.2425,220.873,41789.2,0.433688,0.440366,0.197291,0.835219,0.897988,0,1,87.5,87.5,68.8
"2024-06-15",1,22.4125,21.6059,80.4814,-9999,166.58,107.532,367.079,3.41092,0.1875,96.4549,0.291667,7886.43,0.291667,4.43506,0.291667,4.74789,8.07374,9.18295,13.351,10.5264,13.7517,0.997874,16.3092,4.4801,1.17364,4.43074,1123.87,0.471381,0.450705,17.272,14.3925,9.29072,6.93997,0.294704,8.3337,189274,-4.59827,4.92262,8.37086,9.52089,13.8424,0.90948,1.18814,1.0346,1.40911,215.045,56.3346,212.675,26973,0.488728,0.467291,0.0353628,0.965845,0.928712,0,1,81.2,70.8,70.8
"2024-06-16",1,27.186,22.9226,69.6679,11.8917,304.701,193.617,656.839,16.3778,0.0625,154.535,0.0625,12705.4,0.0625,2.07158,0.104167,8.00078,10.6533,10.0724,13.4285,12.5783,18.4021,0.859224,13.5998,4.14721,1.20778,4.54522,1513.1,0.448204,0.434666,0,26.3261,16.7285,12.4181,1.41504,13.3518,304929,-2.14782,8.2952,11.0453,10.443,13.9227,1.08677,1.58994,0.890843,1.17502,199.066,57.9734,218.171,36314.4,0.464698,0.450662,0.105981,0.904174,0.882735,0,1,93.8,93.8,89.6
"2024-06-17",1,26.2791,23.3577,71.3209,-9999,209.933,134.767,471.57,-17.0896,0.145833,128.963,0.166667,10582.3,0.166667,3.68843,0.1875,6.63949,8.53333,10.3279,13.1116,9.78894,13.0652,0.829724,15.827,4.08283,0.960637,4.48377,1071.36,0.220699,0.187691,3.048,18.1382,11.6439,8.91546,-1.47654,11.1424,253974,-3.82416,6.88382,8.84736,10.708,13.5941,0.845765,1.12883,0.860257,1.36745,195.976,46.1106,215.221,25712.7,0.228821,0.194598,-0.132515,1.15276,0.830124,0,1,85.4,83.3,81.2
"2024-06-18",1,24.6603,22.9858,76.147,8.34033,128.061,77.6873,273.355,-22.7455,0.354167,90.8754,0.333333,7453.1,0.333333,4.42582,0.354167,5.40106,6.65565,9.82688,12.4225,10.0572,13.3358,0.796733,15.2641,4.53192,1.10892,4.88966,1092.42,0.232164,0.180263,9.906,11.0645,6.71219,5.16802,-1.96521,7.85163,178874,-4.58869,5.59982,6.90058,10.1885,12.8797,0.868941,1.15221,0.826053,1.31882,217.532,53.2279,234.704,26218.2,0.240708,0.186897,-0.250293,1.33385,0.876976,0,1,64.6,66.7,64.6
"2024-06-19",1,19.9956,21.8131,71.93,6.94557,201.679,136.802,443.839,13.1311,0.0833333,96.128,0.0833333,7839.5,0.0833333,1.59064,0.145833,7.21421,8.56912,8.80485,11.456,14.7588,17.0224,1.15271,16.3421,4.50138,1.19561,5.03726,1388.73,0.280074,0.206483,0.254,17.4251,11.8197,8.39119,1.13453,8.30546,188148,-1.64918,7.4797,8.88446,9.12887,11.8776,1.27516,1.47073,1.19513,1.41196,216.066,57.3894,241.789,33329.4,0.290381,0.214082,0.1366,0.879817,0.798666,0,1,91.7,91.7,85.4
"2024-06-20",1,23.4689,22.4563,84.7418,5.23586,201.389,137.031,441.589,29.2553,0.0416667,92.2032,0.0833333,7555.67,0.0833333,1.9343,0.0625,6.95452,9.13605,8.88883,11.6439,10.1717,15.8262,1.05769,13.9252,4.41385,1.10588,4.9998,1296.46,0.268388,0.190121,0,17.4,11.8395,8.34863,2.52766,7.96636,181336,-2.00549,7.21045,9.47225,9.21593,12.0723,0.878835,1.36738,1.09661,1.20314,211.865,53.0822,239.99,31115.1,0.278264,0.197118,0.317291,0.759133,0.886354,0,1,95.8,91.7,93.8
